Water samples are reported as mg/L of water, while sediment samples are reported as mg/kg of 
                    sediment (wet weight). Results of bacteria cultures are reported as CFU (colony-forming units)/100mls
                     of liquid sample or as MPN (most probable number)/g of thick or solid samples.
Note: ORG/100 ml = CFU/100 ml
These data include samples collected during both baseflow and wet weather/storm flow events.
Chlorophyll a - The laboratory changed analysis methods in July 1996. This method change resulted 
                    in a 14 percent increase in chlorophyll values due to improved extraction. Values reported prior to 
                    July 1996 can be adjusted by increasing them 14 percent for comparison with more recent data.
Total Phosphorus Note: The KCEL changed the TP analysis method in July 1998 and again in Jan 2007.
                    These changes resulted in a bias towards lower TP values reported. For comparisons with historical 
                    data, values reported after July 1, 1998 may be multiplied by a factor of 1.262. (R2 = 0.989)
Lake Sammamish-0622
CollectDate,SampleNum,Depth (m),Ammmonia Nitrogen (mg/L),Ammmonia Nitrogen Qualifier*,AN MDL (mg/L),Conductivity (µmhos/cm),Cond Qualifier*,Cond MDL (µmhos/cm),Dissolved Oxygen (mg/L),DO Qualifier*,DO MDL (mg/L),Ecoli,Ecoli Qualifier*,Fecal Coliform (CFU/100ml),Fecal Coliform Qualifier*,Nitrate Nitrite (mg/L),Nitrate Nitrite Qualifier*,Nitrate Nitrite MDL (mg/L),Orthophosphate Phosphate (mg/L),OP Qualifier*,OP MDL (mg/L),pH,pH Qualifier*,Temperature (°C),Temperature Qualifier*,Total Nitrogen (mg/L),TN Qualifier*,TN MDL (mg/L),Total Phosphorus (mg/L),TP Qualifier*,TP MDL (mg/L),Total Alkalinity (mg/L),Total Alkalinity Qualifier*,Total Alkalinity MDL (mg/L),
03/22/1994,L3278-16,5.0,,,,105.4,,,11.68,,,,,,,,,,,,,8.3,,7.6,,,,,,,,,,,
03/22/1994,L3278-17,10.0,0.020,<MDL      ,0.020,105.5,,,11.37,,,,,,,0.330,,0.050,0.0020,<RDL      ,0.0020,8.1,,7.6,,0.540,,0.050,0.0130,,0.005,,,,
04/05/1994,L3378-15,1.0,0.020,<MDL      ,0.020,103.8,,,14.83,,,,,0,,0.272,,0.050,0.0047,<RDL      ,0.0020,9.3,,10.3,,0.493,,0.050,0.0090,<RDL      ,0.005,,,,
04/05/1994,L3378-16,5.0,,,,103.8,,,14.63,,,,,,,,,,,,,9.1,,9.0,,,,,,,,,,,
04/05/1994,L3378-17,10.0,0.020,<MDL      ,0.020,103.5,,,13.18,,,,,,,0.270,,0.050,0.0047,<RDL      ,0.0020,8.6,,7.9,,0.475,,0.050,0.0100,RDL       ,0.005,,,,
04/19/1994,L3514-15,1.0,0.020,<MDL      ,0.020,105.2,,,12.76,,,,,1,,0.245,,0.050,0.0020,<MDL      ,0.0020,9.2,,13.1,,0.429,,0.050,0.0120,,0.005,,,,
04/19/1994,L3514-16,5.0,,,,105.1,,,12.72,,,,,,,,,,,,,9.2,,12.9,,,,,,,,,,,
04/19/1994,L3514-17,10.0,0.020,<MDL      ,0.020,105.2,,,12.74,,,,,,,0.245,,0.050,0.0020,<MDL      ,0.0020,9.2,,12.8,,0.424,,0.050,0.0110,,0.005,,,,
05/03/1994,L3610-15,1.0,0.020,<MDL      ,0.020,107.9,,,11.49,,,,,0,,0.253,,0.050,0.0020,<MDL      ,0.0020,8.8,,13.6,,0.427,,0.050,0.0080,<RDL      ,0.005,41.0,,0.2,
05/03/1994,L3610-16,5.0,,,,108.3,,,11.51,,,,,,,,,,,,,8.9,,13.4,,,,,,,,,,,
05/03/1994,L3610-17,10.0,0.020,<MDL      ,0.020,107.8,,,12.29,,,,,,,0.261,,0.050,0.0020,<MDL      ,0.0020,8.8,,11.7,,0.436,,0.050,0.0110,,0.005,41.0,,0.2,
05/24/1994,L3772-15,1.0,0.020,<MDL      ,0.020,114.5,,,10.16,,,,,1,,0.260,,0.050,0.0020,<MDL      ,0.0020,8.4,,18.6,,0.420,,0.050,0.0140,,0.005,,,,
05/24/1994,L3772-16,5.0,,,,114.5,,,10.23,,,,,,,,,,,,,8.5,,16.7,,,,,,,,,,,
05/24/1994,L3772-59,6.0,,,,114.5,,,10.18,,,,,,,,,,,,,8.4,,16.6,,,,,,,,,,,
05/24/1994,L3772-60,6.5,,,,114.8,,,10.14,,,,,,,,,,,,,8.4,,16.6,,,,,,,,,,,
05/24/1994,L3772-61,7.0,,,,114.6,,,10.17,,,,,,,,,,,,,8.4,,16.5,,,,,,,,,,,
05/24/1994,L3772-62,7.5,,,,114.5,,,10.29,,,,,,,,,,,,,8.5,,16.3,,,,,,,,,,,
05/24/1994,L3772-63,8.0,,,,114.2,,,10.42,,,,,,,,,,,,,8.5,,15.3,,,,,,,,,,,
05/24/1994,L3772-64,8.5,,,,111.7,,,11.25,,,,,,,,,,,,,8.4,,11.2,,,,,,,,,,,
05/24/1994,L3772-65,9.0,,,,111.1,,,11.14,,,,,,,,,,,,,8.1,,10.4,,,,,,,,,,,
05/24/1994,L3772-66,9.5,,,,111.3,,,10.91,,,,,,,,,,,,,7.9,,9.7,,,,,,,,,,,
05/24/1994,L3772-17,10.0,0.020,<MDL      ,0.020,111.9,,,10.45,,,,,,,0.321,,0.050,0.0020,<MDL      ,0.0020,7.8,,9.0,,0.469,,0.050,0.0150,,0.005,,,,
06/07/1994,L3856-15,1.0,0.020,<MDL      ,0.020,107.9,,,9.91,,,,,2,,0.251,,0.050,0.0020,<MDL      ,0.0020,8.2,,17.1,,0.430,,0.050,0.0130,,0.005,,,,
06/07/1994,L3856-16,5.0,,,,108.1,,,9.86,,,,,,,,,,,,,8.2,,16.9,,,,,,,,,,,
06/07/1994,L3856-54,6.0,,,,108.2,,,9.76,,,,,,,,,,,,,8.1,,16.8,,,,,,,,,,,
06/07/1994,L3856-55,7.0,,,,108.4,,,9.80,,,,,,,,,,,,,8.2,,16.8,,,,,,,,,,,
06/07/1994,L3856-56,8.0,,,,108.4,,,9.81,,,,,,,,,,,,,8.2,,16.7,,,,,,,,,,,
06/07/1994,L3856-57,9.0,,,,109.0,,,8.91,,,,,,,,,,,,,8.0,,13.9,,,,,,,,,,,
06/07/1994,L3856-59,9.2,,,,105.1,,,9.85,,,,,,,,,,,,,7.5,,10.1,,,,,,,,,,,
06/07/1994,L3856-58,9.5,,,,105.2,,,9.53,,,,,,,,,,,,,7.6,,9.8,,,,,,,,,,,
06/07/1994,L3856-17,10.0,0.020,<MDL      ,0.020,104.9,,,9.22,,,,,,,0.294,,0.050,0.0020,<MDL      ,0.0020,7.5,,9.4,,0.458,,0.050,0.0150,,0.005,,,,
07/06/1994,L4017-15,1.0,0.020,<MDL      ,0.020,116.2,,,9.85,,,,,0,,0.144,,0.050,0.0020,<MDL      ,0.0020,8.8,,19.8,,0.367,,0.050,0.0090,<RDL      ,0.005,,SL,0.2,
07/06/1994,L4017-16,5.0,,,,116.1,,,9.88,,,,,,,,,,,,,8.8,,19.4,,,,,,,,,,,
07/06/1994,L4017-68,9.0,,,,116.0,,,9.85,,,,,,,,,,,,,8.8,,18.8,,,,,,,,,,,
07/06/1994,L4017-69,9.2,,,,116.1,,,9.83,,,,,,,,,,,,,8.8,,18.7,,,,,,,,,,,
07/06/1994,L4017-70,9.4,,,,114.2,,,9.60,,,,,,,,,,,,,8.7,,17.0,,,,,,,,,,,
07/06/1994,L4017-67,9.5,,,,113.9,,,9.53,,,,,,,,,,,,,8.2,,15.0,,,,,,,,,,,
07/06/1994,L4017-17,10.0,0.020,<MDL      ,0.020,112.6,,,9.66,,,,,,,0.265,,0.050,0.0020,<MDL      ,0.0020,8.0,,14.0,,0.439,,0.050,0.0120,,0.005,,SL,0.2,
08/02/1994,L4195-15,1.0,0.020,<MDL      ,0.020,116.7,,,10.09,,,,,0,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.2,,23.7,,0.255,,0.050,0.0110,,0.005,,,,
08/02/1994,L4195-16,5.0,,,,115.2,,,10.22,,,,,,,,,,,,,9.2,,23.5,,,,,,,,,,,
08/02/1994,L4195-17,10.0,0.020,<MDL      ,0.020,109.7,,,10.69,,,,,,,0.118,,0.050,0.0020,<MDL      ,0.0020,8.6,,16.2,,0.475,,0.050,0.0150,,0.005,,,,
09/07/1994,L4443-15,1.0,0.020,<MDL      ,0.020,105.8,,,9.25,,,,,3,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.1,,21.4,,0.214,,0.050,0.0140,,0.005,,,,
09/07/1994,L4443-16,5.0,,,,106.1,,,9.29,,,,,,,,,,,,,9.0,,21.0,,,,,,,,,,,
09/07/1994,L4443-17,10.0,0.020,<MDL      ,0.020,101.1,,,8.44,,,,,,,0.051,<RDL      ,0.050,0.0020,<MDL      ,0.0020,7.9,,16.3,,0.303,,0.050,0.0230,,0.005,,,,
10/04/1994,L4648-15,1.0,0.020,<MDL      ,0.020,111.1,,,9.10,,,,,1,,0.050,<MDL      ,0.050,0.0020,<RDL      ,0.0020,8.8,,19.3,,0.231,,0.050,0.0140,,0.005,46.0,,0.2,
10/04/1994,L4648-16,5.0,,,,111.2,,,9.26,,,,,,,,,,,,,8.8,,18.9,,,,,,,,,,,
10/04/1994,L4648-17,10.0,0.034,<RDL      ,0.020,109.3,,,8.05,,,,,,,0.050,<MDL      ,0.050,0.0030,<RDL      ,0.0020,8.0,,17.6,,0.426,,0.050,0.0140,,0.005,45.0,,0.2,
11/01/1994,L4834-15,1.0,0.020,<MDL      ,0.020,107.5,,,9.02,,,,,2,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.5,,13.3,,0.256,,0.050,0.0200,,0.005,,,,
11/01/1994,L4834-16,5.0,,,,108.2,,,8.92,,,,,,,,,,,,,7.5,,13.3,,,,,,,,,,,
11/01/1994,L4834-17,10.0,0.020,<MDL      ,0.020,108.5,,,8.86,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.5,,13.3,,0.264,,0.050,0.0280,,0.005,,,,
12/07/1994,L4995-15,1.0,0.020,<MDL      ,0.020,112.5,,,9.18,,,,,4,,0.205,,0.050,0.0112,,0.0020,7.5,,8.2,,0.383,,0.050,0.0260,,0.005,,,,
12/07/1994,L4995-16,5.0,,,,112.3,,,8.92,,,,,,,,,,,,,7.3,,8.2,,,,,,,,,,,
12/07/1994,L4995-17,10.0,0.020,<MDL      ,0.020,112.0,,,8.93,,,,,,,0.203,,0.050,0.0112,,0.0020,7.3,,8.2,,0.374,,0.050,0.0250,,0.005,,,,
01/17/1995,L5236-15,1.0,0.020,<MDL      ,0.020,89.7,,,10.83,,,,,7,,0.315,,0.050,0.0088,,0.0020,7.7,,6.5,,0.558,,0.050,0.0270,,0.005,41.0,,0.2,
01/17/1995,L5236-16,5.0,,,,91.4,,,10.65,,,,,,,,,,,,,,,6.4,,,,,,,,,,,
01/17/1995,L5236-17,10.0,0.020,<MDL      ,0.020,92.7,,,10.59,,,,,,,0.312,,0.050,0.0091,,0.0020,7.7,,6.4,,0.557,,0.050,0.0370,,0.005,42.0,,0.2,
02/08/1995,L5381-15,1.0,0.020,<MDL      ,0.020,106.1,,,11.00,,,,,4,,0.518,,0.050,0.0108,,0.0020,8.5,,6.8,,0.735,,0.050,0.0330,,0.005,,,,
02/08/1995,L5381-16,5.0,,,,109.6,,,10.78,,,,,,,,,,,,,8.1,,6.6,,,,,,,,,,,
02/08/1995,L5381-17,10.0,0.020,<MDL      ,0.020,110.1,,,10.63,,,,,,,0.375,,0.050,0.0106,,0.0020,7.9,,6.6,,0.597,,0.050,0.0330,,0.005,,,,
03/07/1995,L5577-15,1.0,0.020,<MDL      ,0.020,99.1,,,11.64,,,,,7,,0.522,,0.050,0.0063,,0.0020,7.6,,7.2,,0.682,,0.050,0.0260,,0.005,,,,
03/07/1995,L5577-16,5.0,,,,100.3,,,11.01,,,,,,,,,,,,,7.5,,7.0,,,,,,,,,,,
03/07/1995,L5577-17,10.0,0.020,<MDL      ,0.020,100.7,,,10.65,,,,,,,0.445,,0.050,0.0058,,0.0020,7.5,,7.0,,0.744,,0.050,0.0300,,0.005,,,,
04/04/1995,L5782-18,1.0,0.020,<MDL      ,0.020,100.6,,,13.00,,,,,0,,0.421,,0.050,0.0023,<RDL      ,0.0020,8.7,,11.5,,0.814,,0.050,0.0200,,0.005,40.0,,0.2,
04/04/1995,L5782-19,5.0,,,,101.0,,,13.03,,,,,,,,,,,,,8.7,,11.2,,,,,,,,,,,
04/04/1995,L5782-20,10.0,0.020,<MDL      ,0.020,101.1,,,13.09,,,,,,,0.428,,0.050,0.0022,<RDL      ,0.0020,8.7,,11.1,,0.571,,0.050,0.0210,,0.005,40.0,,0.2,
04/18/1995,L5918-18,1.0,0.020,<MDL      ,0.020,102.8,,,13.12,,,,,0,,0.323,,0.050,0.0020,<MDL      ,0.0020,9.0,,10.9,,0.537,,0.050,0.0110,,0.005,,,,
04/18/1995,L5918-19,5.0,,,,101.8,,,13.14,,,,,,,,,,,,,9.0,,10.5,,,,,,,,,,,
04/18/1995,L5918-20,10.0,0.020,<MDL      ,0.020,101.9,,,12.79,,,,,,,0.361,,0.050,0.0020,<MDL      ,0.0020,8.8,,9.9,,0.587,,0.050,0.0140,,0.005,,,,
05/02/1995,L5989-18,1.0,0.020,<MDL      ,0.020,104.7,,,11.77,,,,,10,,0.299,,0.050,0.0020,<MDL      ,0.0020,8.9,,14.5,,0.532,,0.050,0.0157,,0.005,,,,
05/02/1995,L5989-19,5.0,,,,104.5,,,11.90,,,,,,,,,,,,,9.0,,14.5,,,,,,,,,,,
05/02/1995,L5989-20,10.0,0.020,<MDL      ,0.020,104.7,,,11.56,,,,,,,0.295,,0.050,0.0025,<RDL      ,0.0020,8.9,,14.5,,0.476,,0.050,0.0113,,0.005,,,,
05/16/1995,L6106-18,1.0,0.020,<MDL      ,0.020,106.8,,,10.68,,,,,0,,0.277,,0.050,0.0020,<MDL      ,0.0020,8.8,,16.5,,0.459,,0.050,0.0050,<RDL      ,0.005,,,,
05/16/1995,L6106-19,5.0,,,,106.8,,,10.72,,,,,,,,,,,,,8.8,,16.5,,,,,,,,,,,
05/16/1995,L6106-20,10.0,0.020,<MDL      ,0.020,105.1,,,11.20,,,,,,,0.309,,0.050,0.0020,<MDL      ,0.0020,8.5,,11.5,,0.553,,0.050,0.0050,<MDL      ,0.005,,,,
06/05/1995,L6259-18,1.0,0.020,<MDL      ,0.020,105.0,,,9.63,,,,,40,,0.213,,0.050,0.0020,<MDL      ,0.0020,8.6,,21.1,,0.428,,0.050,0.0120,,0.005,,,,
06/05/1995,L6259-19,5.0,,,,103.9,,,11.90,,,,,,,,,,,,,8.8,,17.4,,,,,,,,,,,
06/05/1995,L6259-20,10.0,0.020,<MDL      ,0.020,101.2,,,11.42,,,,,,,0.298,,0.050,0.0020,<MDL      ,0.0020,8.7,,13.8,,0.531,,0.050,0.0050,<MDL      ,0.005,,,,
07/10/1995,L6454-18,1.0,0.020,<MDL      ,0.020,114.2,,,10.68,,,,,2,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.0,,21.5,,0.335,,0.050,0.0128,,0.005,42.0,,0.2,
07/10/1995,L6454-19,5.0,,,,111.7,,,10.78,,,,,,,,,,,,,9.0,,21.3,,,,,,,,,,,
07/10/1995,L6454-20,10.0,0.020,<RDL      ,0.020,106.6,,,8.33,,,,,,,0.354,,0.050,0.0020,<MDL      ,0.0020,7.8,,10.7,,0.602,,0.050,0.0130,,0.005,42.0,,0.2,
08/01/1995,L6632-18,1.0,0.020,<MDL      ,0.020,105.7,,,9.67,,,,,2,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.1,,22.7,,0.327,,0.050,0.0120,,0.005,,,,
08/01/1995,L6632-19,5.0,,,,104.7,,,9.88,,,,,,,,,,,,,9.1,,22.0,,,,,,,,,,,
08/01/1995,L6632-20,10.0,0.020,<MDL      ,0.020,100.1,,,9.50,,,,,,,0.317,,0.050,0.0020,<MDL      ,0.0020,7.9,,14.1,,0.584,,0.050,0.0110,,0.005,,,,
09/12/1995,L6887-18,1.0,0.021,<RDL      ,0.020,110.0,,,9.52,,,,,0,,0.050,<MDL      ,0.050,0.0036,<RDL      ,0.0020,8.8,,20.7,,0.196,,0.050,0.0050,<MDL      ,0.005,,,,
09/12/1995,L6887-19,5.0,,,,109.9,,,9.63,,,,,,,,,,,,,8.8,,20.2,,,,,,,,,,,
09/12/1995,L6887-20,10.0,0.020,<MDL      ,0.020,108.3,,,8.54,,,,,,,0.089,<RDL      ,0.050,0.0032,<RDL      ,0.0020,8.3,,18.2,,0.277,,0.050,0.0050,<MDL      ,0.005,,,,
10/02/1995,L7001-18,1.0,0.020,<MDL      ,0.020,157.0,,,9.08,,,,,13,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.4,,18.5,,0.216,,0.050,0.0050,<MDL      ,0.005,43.5,,0.2,
10/02/1995,L7001-19,5.0,,,,157.0,,,9.12,,,,,,,,,,,,,8.4,,18.5,,,,,,,,,,,
10/02/1995,L7001-20,10.0,0.020,<MDL      ,0.020,155.0,,,8.25,,,,,,,0.058,<RDL      ,0.050,0.0020,<MDL      ,0.0020,7.9,,17.9,,0.244,,0.050,0.0050,<MDL      ,0.005,43.2,,0.2,
11/09/1995,L7258-18,1.0,0.023,<RDL      ,0.020,106.2,,,8.60,,,,,8,,0.126,,0.050,0.0080,<RDL      ,0.0070,7.1,,11.5,,0.348,,0.050,0.0215,,0.005,,,,
11/09/1995,L7258-19,5.0,,,,108.6,,,8.54,,,,,,,,,,,,,7.1,,11.5,,,,,,,,,,,
11/09/1995,L7258-20,10.0,0.024,<RDL      ,0.020,110.0,,,8.62,,,,,,,0.131,,0.050,0.0100,<RDL      ,0.0070,7.1,,11.5,,0.372,,0.050,0.0194,,0.005,,,,
12/05/1995,L7449-18,1.0,0.020,<MDL      ,0.020,105.9,,,9.03,,,,,50,,0.269,,0.050,0.0120,,0.0020,7.1,,10.1,,0.373,,0.050,0.0220,,0.005,,,,
12/05/1995,L7449-19,5.0,,,,106.7,,,9.00,,,,,,,,,,,,,7.1,,10.0,,,,,,,,,,,
12/05/1995,L7449-20,10.0,0.031,<RDL      ,0.020,107.3,,,8.99,,,,,,,0.279,,0.050,0.0130,,0.0020,7.1,,10.0,,0.501,,0.050,0.0250,,0.005,,,,
01/03/1996,L7590-18,1.0,0.020,<MDL      ,0.020,102.7,,,9.84,,,,,4,,0.447,,0.050,0.0110,,0.0020,7.1,,8.3,,0.608,,0.050,0.0460,,0.005,39.2,,0.2,
01/03/1996,L7590-19,5.0,,,,103.5,,,9.71,,,,,,,,,,,,,7.1,,8.3,,,,,,,,,,,
01/03/1996,L7590-20,10.0,0.020,<MDL      ,0.020,104.1,,,9.60,,,,,,,0.426,,0.050,0.0090,,0.0020,7.1,,8.3,,0.601,,0.050,0.0370,,0.005,39.3,,0.2,
02/07/1996,L7780-18,1.0,0.020,<MDL      ,0.020,100.2,,,10.98,,,,,9,,0.529,,0.050,0.0050,RDL       ,0.0020,7.1,,6.2,,0.721,,0.050,0.0290,,0.005,,,,
02/07/1996,L7780-19,5.0,,,,100.4,,,10.78,,,,,,,,,,,,,7.1,,6.2,,,,,,,,,,,
02/07/1996,L7780-20,10.0,0.020,<MDL      ,0.020,100.8,,,10.72,,,,,,,0.525,,0.050,0.0040,<RDL      ,0.0020,7.1,,6.2,,0.795,,0.050,0.0310,,0.005,,,,
03/06/1996,L7909-18,1.0,0.020,<MDL      ,0.020,99.7,,,11.86,,,,,0,,0.599,,0.050,0.0120,,0.0020,7.7,,6.5,,0.762,,0.050,0.0260,,0.005,,,,
03/06/1996,L7909-19,5.0,,,,99.4,,,11.95,,,,,,,,,,,,,7.7,,6.5,,,,,,,,,,,
03/06/1996,L7909-20,10.0,0.020,<MDL      ,0.020,100.1,,,12.22,,,,,,,0.607,,0.050,0.0100,,0.0020,7.7,,6.2,,0.796,,0.050,0.0270,,0.005,,,,
03/21/1996,L8055-18,1.0,0.022,<RDL      ,0.020,97.7,,,11.75,,,,,0,,0.538,,0.050,0.0030,<RDL      ,0.0020,8.3,,8.3,,0.746,,0.050,0.0180,,0.005,,,,
03/21/1996,L8055-19,5.0,,,,98.0,,,12.28,,,,,,,,,,,,,8.2,,7.9,,,,,,,,,,,
03/21/1996,L8055-20,10.0,0.020,<MDL      ,0.020,98.3,,,11.83,,,,,,,0.549,,0.050,0.0020,<RDL      ,0.0020,7.9,,7.1,,0.761,,0.050,0.0240,,0.005,,,,
04/10/1996,L8215-18,1.0,0.020,<MDL      ,0.020,100.9,,,12.58,,,,,0,,0.493,,0.050,0.0020,<MDL      ,0.0020,8.5,,11.4,,0.749,,0.050,0.0160,,0.005,35.8,,0.2,
04/10/1996,L8215-19,5.0,,,,100.7,,,12.87,,,,,,,,,,,,,8.6,,11.1,,,,,,,,,,,
04/10/1996,L8215-20,10.0,0.020,<MDL      ,0.020,99.7,,,13.01,,,,,,,0.526,,0.050,0.0030,<RDL      ,0.0020,7.9,,7.7,,0.684,,0.050,0.0110,,0.005,35.0,,0.2,
04/30/1996,L8301-18,1.0,0.026,<RDL      ,0.020,82.6,,,11.16,,,,,1,,0.529,,0.050,0.0020,<RDL      ,0.0020,8.2,,11.1,,0.669,,0.050,0.0090,<RDL      ,0.005,,,,
04/30/1996,L8301-19,5.0,,,,86.7,,,11.08,,,,,,,,,,,,,7.9,,9.6,,,,,,,,,,,
04/30/1996,L8301-20,10.0,0.031,<RDL      ,0.020,87.2,,,11.08,,,,,,,0.550,,0.050,0.0040,<RDL      ,0.0020,7.7,,9.3,,0.611,,0.050,0.0110,,0.005,,,,
05/08/1996,L8464-18,1.0,0.027,<RDL      ,0.020,99.6,,,10.45,,,,,3,,0.441,,0.050,0.0060,,0.0020,8.0,,12.0,,0.632,,0.050,0.0190,,0.005,,,,
05/08/1996,L8464-19,5.0,,,,99.6,,,10.52,,,,,,,,,,,,,8.0,,11.6,,,,,,,,,,,
05/08/1996,L8464-20,10.0,0.023,<RDL      ,0.020,99.7,,,10.89,,,,,,,0.472,,0.050,0.0050,RDL       ,0.0020,8.0,,11.3,,0.636,,0.050,0.0110,,0.005,,,,
05/21/1996,L8635-18,1.0,0.033,<RDL      ,0.020,102.0,,,10.55,,,,,15,,0.490,,0.050,0.0020,<RDL      ,0.0020,7.8,,13.7,,0.640,,0.050,0.0160,,0.005,,,,
05/21/1996,L8635-19,5.0,,,,101.0,,,10.90,,,,,,,,,,,,,7.7,,13.1,,,,,,,,,,,
05/21/1996,L8635-20,10.0,0.034,<RDL      ,0.020,100.7,,,11.25,,,,,,,0.516,,0.050,0.0020,<RDL      ,0.0020,7.5,,11.2,,0.666,,0.050,0.0170,,0.005,,,,
06/04/1996,L8715-18,1.0,0.027,<RDL      ,0.020,101.7,,,9.73,,,,,120,,0.421,,0.050,0.0030,<RDL      ,0.0020,8.0,,17.0,,0.558,,0.050,0.0450,,0.005,,,,
06/04/1996,L8715-19,5.0,,,,101.5,,,9.94,,,,,,,,,,,,,8.0,,17.0,,,,,,,,,,,
06/04/1996,L8715-38,9.0,,,,100.7,,,9.09,,,,,,,,,,,,,7.4,,14.7,,,,,,,,,,,
06/04/1996,L8715-20,10.0,0.024,<RDL      ,0.020,99.8,,,9.52,,,,,,,0.443,,0.050,0.0030,<RDL      ,0.0020,7.2,,9.7,,0.602,,0.050,0.0500,,0.005,,,,
06/18/1996,L8846-5,Composite,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,,,
06/18/1996,L8834-18,1.0,0.020,<MDL      ,0.020,102.8,,,10.63,,,,,0,,0.389,,0.050,0.0020,<MDL      ,0.0020,8.6,,18.3,,0.597,,0.050,0.0050,<MDL      ,0.005,,,,
06/18/1996,L8834-19,5.0,,,,102.5,,,10.91,,,,,,,,,,,,,8.6,,17.5,,,,,,,,,,,
06/18/1996,L8834-48,8.0,,,,102.4,,,10.65,,,,,,,,,,,,,8.6,,17.4,,,,,,,,,,,
06/18/1996,L8834-49,8.5,,,,102.4,,,10.66,,,,,,,,,,,,,8.5,,17.4,,,,,,,,,,,
06/18/1996,L8834-50,8.8,,,,102.3,,,8.38,,,,,,,,,,,,,7.9,,13.7,,,,,,,,,,,
06/18/1996,L8834-51,8.9,,,,101.1,,,8.28,,,,,,,,,,,,,7.4,,11.9,,,,,,,,,,,
