Water samples are reported as mg/L of water, while sediment samples are reported as mg/kg of 
                    sediment (wet weight). Results of bacteria cultures are reported as CFU (colony-forming units)/100mls
                     of liquid sample or as MPN (most probable number)/g of thick or solid samples.
Note: ORG/100 ml = CFU/100 ml
These data include samples collected during both baseflow and wet weather/storm flow events.
Chlorophyll a - The laboratory changed analysis methods in July 1996. This method change resulted 
                    in a 14 percent increase in chlorophyll values due to improved extraction. Values reported prior to 
                    July 1996 can be adjusted by increasing them 14 percent for comparison with more recent data.
Total Phosphorus Note: The KCEL changed the TP analysis method in July 1998 and again in Jan 2007.
                    These changes resulted in a bias towards lower TP values reported. For comparisons with historical 
                    data, values reported after July 1, 1998 may be multiplied by a factor of 1.262. (R2 = 0.989)
Lake Sammamish-0611
CollectDate,SampleNum,Depth (m),Ammmonia Nitrogen (mg/L),Ammmonia Nitrogen Qualifier*,AN MDL (mg/L),Conductivity (µmhos/cm),Cond Qualifier*,Cond MDL (µmhos/cm),Dissolved Oxygen (mg/L),DO Qualifier*,DO MDL (mg/L),Ecoli,Ecoli Qualifier*,Fecal Coliform (CFU/100ml),Fecal Coliform Qualifier*,Nitrate Nitrite (mg/L),Nitrate Nitrite Qualifier*,Nitrate Nitrite MDL (mg/L),Orthophosphate Phosphate (mg/L),OP Qualifier*,OP MDL (mg/L),pH,pH Qualifier*,Temperature (°C),Temperature Qualifier*,Total Nitrogen (mg/L),TN Qualifier*,TN MDL (mg/L),Total Phosphorus (mg/L),TP Qualifier*,TP MDL (mg/L),Total Alkalinity (mg/L),Total Alkalinity Qualifier*,Total Alkalinity MDL (mg/L),
02/14/1994,L2938-22,20.0,,,,105.2,,,10.62,,,,,,,,,,,,,7.4,,6.5,,,,,,,,,,,
02/14/1994,L2938-23,22.0,0.020,<MDL      ,0.020,105.5,,,10.62,,,,,,,0.320,,0.050,0.0090,,0.0020,7.4,,6.5,,0.500,,0.050,0.0290,,0.005,,,,
02/14/1994,L2938-18,1.0,0.020,<MDL      ,0.020,102.5,,,10.81,,,,,7,,0.310,,0.050,0.0090,,0.0020,7.4,,6.5,,0.470,,0.050,0.0300,,0.005,,,,
03/08/1994,L3136-18,1.0,0.020,<MDL      ,0.020,103.4,,,11.50,,,,,0,,0.280,,0.050,0.0030,<RDL      ,0.0020,7.8,,7.5,,0.530,,0.050,0.0130,,0.005,,,,
03/08/1994,L3136-19,5.0,,,,104.0,,,11.06,,,,,,,,,,,,,7.6,,7.1,,,,,,,,,,,
03/08/1994,L3136-20,10.0,0.020,<MDL      ,0.020,105.1,,,10.97,,,,,,,0.380,,0.050,0.0030,<RDL      ,0.0020,7.6,,7.1,,0.550,,0.050,0.0130,,0.005,,,,
03/08/1994,L3136-21,15.0,,,,105.3,,,10.80,,,,,,,,,,,,,7.5,,6.9,,,,,,,,,,,
03/08/1994,L3136-22,20.0,,,,105.9,,,10.14,,,,,,,,,,,,,7.4,,6.7,,,,,,,,,,,
03/08/1994,L3136-23,22.0,0.020,<MDL      ,0.020,105.3,,,9.69,,,,,,,0.320,,0.050,0.0090,,0.0020,7.3,,6.5,,0.540,,0.050,0.0150,,0.005,,,,
03/08/1994,L3136-18,1.0,0.020,<MDL      ,0.020,103.4,,,11.50,,,,,0,,0.280,,0.050,0.0030,<RDL      ,0.0020,7.8,,7.5,,0.530,,0.050,0.0130,,0.005,,,,
03/22/1994,L3278-18,1.0,0.020,<MDL      ,0.020,104.0,,,12.63,,,,,0,,0.290,,0.050,0.0020,<RDL      ,0.0020,8.7,,8.0,,0.500,,0.050,0.0160,,0.005,,,,
03/22/1994,L3278-19,5.0,,,,105.3,,,12.24,,,,,,,,,,,,,8.3,,7.6,,,,,,,,,,,
03/22/1994,L3278-20,10.0,0.020,<MDL      ,0.020,105.9,,,11.91,,,,,,,0.310,,0.050,0.0020,<RDL      ,0.0020,8.1,,7.6,,0.530,,0.050,0.0140,,0.005,,,,
03/22/1994,L3278-21,15.0,,,,106.2,,,11.76,,,,,,,,,,,,,8.1,,7.5,,,,,,,,,,,
03/22/1994,L3278-22,20.0,,,,106.3,,,11.71,,,,,,,,,,,,,8.1,,7.5,,,,,,,,,,,
03/22/1994,L3278-23,22.0,,,,106.5,,,11.70,,,,,,,,,,,,,8.1,,7.5,,,,,,,,,,,
03/22/1994,L3278-18,1.0,0.020,<MDL      ,0.020,104.0,,,12.63,,,,,0,,0.290,,0.050,0.0020,<RDL      ,0.0020,8.7,,8.0,,0.500,,0.050,0.0160,,0.005,,,,
04/05/1994,L3378-18,1.0,0.020,<MDL      ,0.020,103.7,,,15.04,,,,,4,,0.223,,0.050,0.0047,<RDL      ,0.0020,9.4,,10.3,,0.439,,0.050,0.0090,<RDL      ,0.005,,,,
04/05/1994,L3378-19,5.0,,,,104.2,,,15.01,,,,,,,,,,,,,9.3,,10.0,,,,,,,,,,,
04/05/1994,L3378-20,10.0,0.020,<MDL      ,0.020,103.3,,,13.28,,,,,,,0.276,,0.050,0.0047,<RDL      ,0.0020,8.7,,7.9,,0.454,,0.050,0.0090,<RDL      ,0.005,,,,
04/05/1994,L3378-21,15.0,,,,103.3,,,11.83,,,,,,,,,,,,,7.9,,7.4,,,,,,,,,,,
04/05/1994,L3378-22,20.0,,,,103.7,,,11.13,,,,,,,,,,,,,7.7,,7.2,,,,,,,,,,,
04/05/1994,L3378-23,22.0,0.020,<MDL      ,0.020,103.9,,,9.59,,,,,,,0.360,,0.050,0.0047,<RDL      ,0.0020,7.4,,7.1,,0.525,,0.050,0.0130,,0.005,,,,
04/05/1994,L3378-18,1.0,0.020,<MDL      ,0.020,103.7,,,15.04,,,,,4,,0.223,,0.050,0.0047,<RDL      ,0.0020,9.4,,10.3,,0.439,,0.050,0.0090,<RDL      ,0.005,,,,
04/19/1994,L3514-18,1.0,0.020,<MDL      ,0.020,104.5,,,12.89,,,,,0,,0.241,,0.050,0.0020,<MDL      ,0.0020,9.2,,12.6,,0.427,,0.050,0.0110,,0.005,,,,
04/19/1994,L3514-19,5.0,,,,105.0,,,12.89,,,,,,,,,,,,,9.2,,12.5,,,,,,,,,,,
04/19/1994,L3514-20,10.0,0.020,<MDL      ,0.020,103.9,,,13.65,,,,,,,0.252,,0.050,0.0020,<MDL      ,0.0020,9.2,,9.5,,0.469,,0.050,0.0180,,0.005,,,,
04/19/1994,L3514-21,15.0,,,,103.6,,,12.52,,,,,,,,,,,,,8.7,,8.7,,,,,,,,,,,
04/19/1994,L3514-22,20.0,,,,104.1,,,11.35,,,,,,,,,,,,,8.0,,8.0,,,,,,,,,,,
04/19/1994,L3514-23,22.0,0.020,<MDL      ,0.020,104.1,,,9.31,,,,,,,0.341,,0.050,0.0020,<MDL      ,0.0020,7.5,,7.5,,0.527,,0.050,0.0130,,0.005,,,,
04/19/1994,L3514-18,1.0,0.020,<MDL      ,0.020,104.5,,,12.89,,,,,0,,0.241,,0.050,0.0020,<MDL      ,0.0020,9.2,,12.6,,0.427,,0.050,0.0110,,0.005,,,,
05/03/1994,L3610-18,1.0,0.020,<MDL      ,0.020,108.3,,,10.84,,,,,0,,0.251,,0.050,0.0020,<MDL      ,0.0020,8.8,,13.8,,0.416,,0.050,0.0080,<RDL      ,0.005,41.0,,0.2,
05/03/1994,L3610-19,5.0,,,,108.5,,,10.53,,,,,,,,,,,,,8.8,,13.4,,,,,,,,,,,
05/03/1994,L3610-20,10.0,0.020,<MDL      ,0.020,107.0,,,12.69,,,,,,,0.276,,0.050,0.0020,<MDL      ,0.0020,8.7,,9.4,,0.454,,0.050,0.0080,<RDL      ,0.005,42.0,,0.2,
05/03/1994,L3610-21,15.0,,,,106.6,,,11.29,,,,,,,,,,,,,7.9,,8.2,,,,,,,,,,,
05/03/1994,L3610-22,20.0,,,,106.3,,,8.51,,,,,,,,,,,,,7.2,,7.7,,,,,,,,,,,
05/03/1994,L3610-23,22.0,0.020,<MDL      ,0.020,106.4,,,8.31,,,,,,,0.326,,0.050,0.0020,<MDL      ,0.0020,7.1,,7.6,,0.510,,0.050,0.0120,,0.005,41.0,,0.2,
05/03/1994,L3610-18,1.0,0.020,<MDL      ,0.020,108.3,,,10.84,,,,,0,,0.251,,0.050,0.0020,<MDL      ,0.0020,8.8,,13.8,,0.416,,0.050,0.0080,<RDL      ,0.005,41.0,,0.2,
05/24/1994,L3772-18,1.0,0.020,<MDL      ,0.020,114.1,,,10.21,,,,,0,,0.264,,0.050,0.0020,<MDL      ,0.0020,8.4,,17.7,,0.428,,0.050,0.0150,,0.005,,,,
05/24/1994,L3772-19,5.0,,,,114.2,,,10.16,,,,,,,,,,,,,8.5,,16.8,,,,,,,,,,,
05/24/1994,L3772-51,6.0,,,,113.7,,,10.56,,,,,,,,,,,,,8.5,,15.8,,,,,,,,,,,
05/24/1994,L3772-52,6.5,,,,113.4,,,10.77,,,,,,,,,,,,,8.6,,15.2,,,,,,,,,,,
05/24/1994,L3772-53,7.0,,,,113.1,,,11.09,,,,,,,,,,,,,8.6,,14.2,,,,,,,,,,,
05/24/1994,L3772-54,7.5,,,,112.4,,,11.55,,,,,,,,,,,,,8.6,,13.0,,,,,,,,,,,
05/24/1994,L3772-55,8.0,,,,112.1,,,11.63,,,,,,,,,,,,,8.6,,12.4,,,,,,,,,,,
05/24/1994,L3772-56,8.5,,,,111.5,,,11.89,,,,,,,,,,,,,8.6,,11.7,,,,,,,,,,,
05/24/1994,L3772-57,9.0,,,,111.4,,,11.85,,,,,,,,,,,,,8.5,,11.3,,,,,,,,,,,
05/24/1994,L3772-20,10.0,0.020,<MDL      ,0.020,111.3,,,11.89,,,,,,,0.312,,0.050,0.0020,<MDL      ,0.0020,8.5,,10.8,,0.470,,0.050,0.0160,,0.005,,,,
05/24/1994,L3772-58,11.0,,,,110.7,,,11.61,,,,,,,,,,,,,8.2,,9.6,,,,,,,,,,,
05/24/1994,L3772-21,15.0,,,,110.2,,,9.83,,,,,,,,,,,,,7.5,,8.4,,,,,,,,,,,
05/24/1994,L3772-22,20.0,,,,109.5,,,5.55,,,,,,,,,,,,,7.0,,7.8,,,,,,,,,,,
05/24/1994,L3772-23,22.0,0.020,<MDL      ,0.020,109.2,,,4.67,,,,,,,0.260,,0.050,0.0020,<MDL      ,0.0020,6.8,,7.7,,0.416,,0.050,0.0170,,0.005,,,,
05/24/1994,L3772-18,1.0,0.020,<MDL      ,0.020,114.1,,,10.21,,,,,0,,0.264,,0.050,0.0020,<MDL      ,0.0020,8.4,,17.7,,0.428,,0.050,0.0150,,0.005,,,,
06/07/1994,L3856-18,1.0,0.020,<MDL      ,0.020,108.4,,,9.80,,,,,0,,0.247,,0.050,0.0020,<MDL      ,0.0020,8.2,,17.2,,0.440,,0.050,0.0100,RDL       ,0.005,,,,
06/07/1994,L3856-19,5.0,,,,108.6,,,9.82,,,,,,,,,,,,,8.2,,17.0,,,,,,,,,,,
06/07/1994,L3856-52,8.0,,,,108.6,,,9.89,,,,,,,,,,,,,8.1,,16.9,,,,,,,,,,,
06/07/1994,L3856-53,8.8,,,,110.2,,,9.83,,,,,,,,,,,,,8.1,,14.4,,,,,,,,,,,
06/07/1994,L3856-51,9.0,,,,106.2,,,10.44,,,,,,,,,,,,,7.8,,12.0,,,,,,,,,,,
06/07/1994,L3856-50,9.5,,,,105.9,,,10.47,,,,,,,,,,,,,7.7,,11.8,,,,,,,,,,,
06/07/1994,L3856-20,10.0,0.020,<MDL      ,0.020,105.6,,,10.40,,,,,,,0.266,,0.050,0.0020,<MDL      ,0.0020,7.8,,11.5,,0.489,,0.050,0.0320,,0.005,,,,
06/07/1994,L3856-49,11.0,,,,104.5,,,10.61,,,,,,,,,,,,,7.5,,9.9,,,,,,,,,,,
06/07/1994,L3856-48,12.0,,,,104.7,,,10.17,,,,,,,,,,,,,7.3,,9.6,,,,,,,,,,,
06/07/1994,L3856-47,13.0,,,,104.4,,,9.45,,,,,,,,,,,,,7.1,,8.9,,,,,,,,,,,
06/07/1994,L3856-46,14.0,,,,104.7,,,9.35,,,,,,,,,,,,,7.0,,8.8,,,,,,,,,,,
06/07/1994,L3856-21,15.0,,,,104.4,,,9.24,,,,,,,,,,,,,7.3,,8.6,,,,,,,,,,,
06/07/1994,L3856-45,18.0,,,,104.1,,,8.50,,,,,,,,,,,,,6.9,,8.3,,,,,,,,,,,
06/07/1994,L3856-44,19.0,,,,103.7,,,6.55,,,,,,,,,,,,,6.8,,8.1,,,,,,,,,,,
06/07/1994,L3856-22,20.0,,,,102.8,,,3.77,,,,,,,,,,,,,6.8,,7.9,,,,,,,,,,,
06/07/1994,L3856-23,22.0,0.020,<MDL      ,0.020,102.9,,,3.49,,,,,,,0.214,,0.050,0.0020,<MDL      ,0.0020,6.7,,7.9,,0.397,,0.050,0.0100,RDL       ,0.005,,,,
06/07/1994,L3856-18,1.0,0.020,<MDL      ,0.020,108.4,,,9.80,,,,,0,,0.247,,0.050,0.0020,<MDL      ,0.0020,8.2,,17.2,,0.440,,0.050,0.0100,RDL       ,0.005,,,,
07/06/1994,L4017-18,1.0,0.020,<MDL      ,0.020,115.4,,,9.97,,,,,0,,0.140,,0.050,0.0020,<MDL      ,0.0020,8.8,,19.3,,0.348,,0.050,0.0110,,0.005,,SL,0.2,
07/06/1994,L4017-19,5.0,,,,115.6,,,9.93,,,,,,,,,,,,,8.8,,19.0,,,,,,,,,,,
07/06/1994,L4017-65,9.5,,,,115.8,,,9.95,,,,,,,,,,,,,8.8,,18.4,,,,,,,,,,,
07/06/1994,L4017-66,9.7,,,,115.2,,,9.97,,,,,,,,,,,,,8.8,,17.8,,,,,,,,,,,
07/06/1994,L4017-20,10.0,0.020,<MDL      ,0.020,114.6,,,10.30,,,,,,,0.233,,0.050,0.0020,<MDL      ,0.0020,8.5,,16.3,,0.400,,0.050,0.0100,RDL       ,0.005,,SL,0.2,
07/06/1994,L4017-64,10.2,,,,114.1,,,10.13,,,,,,,,,,,,,8.5,,15.9,,,,,,,,,,,
07/06/1994,L4017-63,10.5,,,,113.9,,,10.01,,,,,,,,,,,,,8.3,,15.6,,,,,,,,,,,
07/06/1994,L4017-62,11.0,,,,113.1,,,9.62,,,,,,,,,,,,,7.9,,14.8,,,,,,,,,,,
07/06/1994,L4017-61,11.5,,,,112.7,,,9.33,,,,,,,,,,,,,7.5,,13.7,,,,,,,,,,,
07/06/1994,L4017-60,12.0,,,,112.5,,,9.12,,,,,,,,,,,,,7.3,,13.4,,,,,,,,,,,
07/06/1994,L4017-59,13.0,,,,111.6,,,7.97,,,,,,,,,,,,,7.0,,12.2,,,,,,,,,,,
07/06/1994,L4017-58,14.0,,,,110.6,,,7.43,,,,,,,,,,,,,6.8,,11.1,,,,,,,,,,,
07/06/1994,L4017-21,15.0,,,,110.4,,,7.17,,,,,,,,,,,,,7.5,,9.8,,,,,,,,,,,
07/06/1994,L4017-57,17.0,,,,110.1,,,5.91,,,,,,,,,,,,,6.7,,9.2,,,,,,,,,,,
07/06/1994,L4017-56,19.0,,,,109.0,,,4.83,,,,,,,,,,,,,6.7,,8.6,,,,,,,,,,,
07/06/1994,L4017-22,20.0,,,,108.3,,,3.13,,,,,,,,,,,,,6.9,,8.3,,,,,,,,,,,
07/06/1994,L4017-23,22.5,0.020,<MDL      ,0.020,107.9,,,1.77,,,,,,,0.221,,0.050,0.0051,,0.0020,6.8,,8.2,,0.385,,0.050,0.0190,,0.005,,SL,0.2,
07/06/1994,L4017-18,1.0,0.020,<MDL      ,0.020,115.4,,,9.97,,,,,0,,0.140,,0.050,0.0020,<MDL      ,0.0020,8.8,,19.3,,0.348,,0.050,0.0110,,0.005,,SL,0.2,
08/02/1994,L4195-18,1.0,0.020,<MDL      ,0.020,117.1,,,9.07,,,,,0,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.1,,23.8,,0.302,,0.050,0.0160,,0.005,,,,
08/02/1994,L4195-19,5.0,,,,116.2,,,10.03,,,,,,,,,,,,,9.2,,23.7,,,,,,,,,,,
08/02/1994,L4195-20,10.0,0.020,<MDL      ,0.020,109.0,,,10.26,,,,,,,0.129,,0.050,0.0020,<MDL      ,0.0020,8.3,,15.1,,0.441,,0.050,0.0070,<RDL      ,0.005,,,,
08/02/1994,L4195-42,13.0,,,,109.7,,,8.52,,,,,,,,,,,,,7.3,,12.9,,,,,,,,,,,
08/02/1994,L4195-41,14.0,,,,107.8,,,7.33,,,,,,,,,,,,,7.2,,11.5,,,,,,,,,,,
08/02/1994,L4195-21,15.0,,,,105.8,,,5.91,,,,,,,,,,,,,7.5,,10.0,,,,,,,,,,,
08/02/1994,L4195-40,15.0,,,,106.6,,,6.21,,,,,,,,,,,,,7.0,,10.6,,,,,,,,,,,
08/02/1994,L4195-36,16.0,,,,105.6,,,4.49,,,,,,,,,,,,,7.0,,9.5,,,,,,,,,,,
08/02/1994,L4195-37,17.0,,,,105.1,,,3.93,,,,,,,,,,,,,7.0,,9.1,,,,,,,,,,,
08/02/1994,L4195-38,18.0,,,,105.5,,,3.19,,,,,,,,,,,,,6.9,,8.9,,,,,,,,,,,
08/02/1994,L4195-39,19.0,,,,105.2,,,3.26,,,,,,,,,,,,,6.9,,8.7,,,,,,,,,,,
08/02/1994,L4195-22,20.0,,,,105.9,,,2.32,,,,,,,,,,,,,7.1,,8.6,,,,,,,,,,,
08/02/1994,L4195-23,23.0,0.020,<MDL      ,0.020,109.1,,,0.82,,,,,,,0.205,,0.050,0.0020,<MDL      ,0.0020,7.0,,8.4,,0.417,,0.050,0.0070,<RDL      ,0.005,,,,
08/02/1994,L4195-18,1.0,0.020,<MDL      ,0.020,117.1,,,9.07,,,,,0,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.1,,23.8,,0.302,,0.050,0.0160,,0.005,,,,
09/07/1994,L4443-18,1.0,0.060,XHT       ,0.020,106.6,,,9.42,,,,,0,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.0,,21.0,,0.275,,0.050,0.0670,,0.005,,,,
09/07/1994,L4443-19,5.0,,,,106.7,,,9.28,,,,,,,,,,,,,9.0,,21.0,,,,,,,,,,,
09/07/1994,L4443-20,10.0,0.054,XHT       ,0.020,103.7,,,9.15,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.6,,19.0,,0.275,,0.050,0.1050,,0.005,,,,
09/07/1994,L4443-21,15.0,,,,100.2,,,1.84,,,,,,,,,,,,,7.2,,9.8,,,,,,,,,,,
09/07/1994,L4443-22,20.0,,,,104.9,,,0.22,,,,,,,,,,,,,6.9,,8.5,,,,,,,,,,,
09/07/1994,L4443-23,22.0,0.050,XHT       ,0.020,,,,,,,,,,,0.220,XHT       ,0.050,0.0020,<MDL      ,0.0020,,,,,0.443,,0.050,0.0580,,0.005,,,,
09/07/1994,L4443-18,1.0,0.060,XHT       ,0.020,106.6,,,9.42,,,,,0,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.0,,21.0,,0.275,,0.050,0.0670,,0.005,,,,
10/04/1994,L4648-18,1.0,0.020,<MDL      ,0.020,111.6,,,8.89,,,,,1,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.8,,19.3,,0.248,,0.050,0.0150,,0.005,45.0,,0.2,
10/04/1994,L4648-19,5.0,0.020,<MDL      ,0.020,111.7,,,8.86,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.8,,19.1,,0.272,,0.050,0.0140,,0.005,45.0,,0.2,
10/04/1994,L4648-20,10.0,0.020,<MDL      ,0.020,111.7,,,9.43,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.8,,19.0,,0.227,,0.050,0.0160,,0.005,45.0,,0.2,
10/04/1994,L4648-38,11.0,,,,106.8,,,7.53,,,,,,,,,,,,,7.7,,15.8,,,,,,,,,,,
10/04/1994,L4648-39,12.0,,,,105.4,,,5.55,,,,,,,,,,,,,7.3,,13.4,,,,,,,,,,,
10/04/1994,L4648-40,13.0,,,,104.7,,,3.76,,,,,,,,,,,,,7.1,,11.9,,,,,,,,,,,
10/04/1994,L4648-41,14.0,,,,104.3,,,3.09,,,,,,,,,,,,,7.0,,10.9,,,,,,,,,,,
10/04/1994,L4648-21,15.0,0.020,<MDL      ,0.020,104.2,,,1.67,,,,,,,0.199,,0.050,0.0020,<MDL      ,0.0020,6.9,,10.2,,0.377,,0.050,0.0160,,0.005,42.0,,0.2,
10/04/1994,L4648-42,17.0,,,,104.3,,,0.75,,,,,,,,,,,,,6.8,,9.3,,,,,,,,,,,
10/04/1994,L4648-22,20.0,0.107,,0.020,108.7,,,0.21,,,,,,,0.050,<MDL      ,0.050,0.0031,<RDL      ,0.0020,6.8,,8.6,,0.304,,0.050,0.0370,,0.005,47.0,,0.2,
10/04/1994,L4648-23,22.0,0.144,,0.020,118.7,,,0.20,,,,,,,0.050,<MDL      ,0.050,0.0040,<RDL      ,0.0020,6.8,,8.4,,0.374,,0.050,0.0580,,0.005,49.0,,0.2,
10/04/1994,L4648-18,1.0,0.020,<MDL      ,0.020,111.6,,,8.89,,,,,1,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.8,,19.3,,0.248,,0.050,0.0150,,0.005,45.0,,0.2,
11/01/1994,L4834-18,1.0,0.020,<MDL      ,0.020,107.4,,,8.79,,,,,4,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.5,,13.3,,0.260,,0.050,0.0210,,0.005,,,,
11/01/1994,L4834-19,5.0,0.020,<MDL      ,0.020,108.0,,,8.74,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.4,,13.3,,0.283,,0.050,0.0270,,0.005,,,,
11/01/1994,L4834-20,10.0,0.020,<MDL      ,0.020,108.5,,,8.68,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.4,,13.3,,0.239,,0.050,0.0220,,0.005,,,,
11/01/1994,L4834-21,15.0,0.179,,0.020,108.8,,,7.94,,,,,,,0.050,<MDL      ,0.050,0.0036,<RDL      ,0.0020,7.3,,13.1,,0.260,,0.050,0.0310,,0.005,,,,
11/01/1994,L4834-41,16.0,,,,109.3,,,7.50,,,,,,,,,,,,,7.2,,12.9,,,,,,,,,,,
11/01/1994,L4834-42,17.0,,,,111.4,,,2.61,,,,,,,,,,,,,6.9,,11.4,,,,,,,,,,,
11/01/1994,L4834-43,18.0,,,,114.3,,,0.45,,,,,,,,,,,,,6.7,,9.2,,,,,,,,,,,
11/01/1994,L4834-44,19.0,,,,116.1,,,0.24,,,,,,,,,,,,,6.6,,8.8,,,,,,,,,,,
11/01/1994,L4834-22,20.0,0.191,,0.020,117.9,,,0.20,,,,,,,0.050,<MDL      ,0.050,0.0480,,0.0020,6.6,,8.6,,0.391,,0.050,0.1280,,0.005,,,,
11/01/1994,L4834-23,22.0,0.238,,0.020,119.2,,,0.18,,,,,,,0.050,<MDL      ,0.050,0.0815,,0.0020,6.6,,8.6,,0.419,,0.050,0.1400,,0.005,,,,
11/01/1994,L4834-18,1.0,0.020,<MDL      ,0.020,107.4,,,8.79,,,,,4,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.5,,13.3,,0.260,,0.050,0.0210,,0.005,,,,
12/07/1994,L4995-18,1.0,0.020,<MDL      ,0.020,,,,,,,,,2,,0.147,,0.050,0.0110,,0.0020,,,,,0.320,,0.050,0.0260,,0.005,,,,
12/07/1994,L4995-19,5.0,,,,112.3,,,9.05,,,,,,,,,,,,,7.2,,8.2,,,,,,,,,,,
12/07/1994,L4995-20,10.0,0.020,<MDL      ,0.020,112.5,,,9.00,,,,,,,0.150,,0.050,0.0115,,0.0020,7.2,,8.2,,0.361,,0.050,0.0360,,0.005,,,,
12/07/1994,L4995-21,15.0,,,,112.0,,,9.06,,,,,,,,,,,,,7.2,,8.2,,,,,,,,,,,
12/07/1994,L4995-22,20.0,,,,112.1,,,9.05,,,,,,,,,,,,,7.2,,8.2,,,,,,,,,,,
12/07/1994,L4995-23,21.0,0.020,<MDL      ,0.020,112.3,,,9.06,,,,,,,0.151,,0.050,0.0112,,0.0020,7.2,,8.2,,0.304,,0.050,0.0270,,0.005,,,,
