Water samples are reported as mg/L of water, while sediment samples are reported as mg/kg of 
                    sediment (wet weight). Results of bacteria cultures are reported as CFU (colony-forming units)/100mls
                     of liquid sample or as MPN (most probable number)/g of thick or solid samples.
Note: ORG/100 ml = CFU/100 ml
These data include samples collected during both baseflow and wet weather/storm flow events.
Chlorophyll a - The laboratory changed analysis methods in July 1996. This method change resulted 
                    in a 14 percent increase in chlorophyll values due to improved extraction. Values reported prior to 
                    July 1996 can be adjusted by increasing them 14 percent for comparison with more recent data.
Total Phosphorus Note: The KCEL changed the TP analysis method in July 1998 and again in Jan 2007.
                    These changes resulted in a bias towards lower TP values reported. For comparisons with historical 
                    data, values reported after July 1, 1998 may be multiplied by a factor of 1.262. (R2 = 0.989)
Lake Sammamish-0612
CollectDate,SampleNum,Depth (m),Ammmonia Nitrogen (mg/L),Ammmonia Nitrogen Qualifier*,AN MDL (mg/L),Conductivity (µmhos/cm),Cond Qualifier*,Cond MDL (µmhos/cm),Dissolved Oxygen (mg/L),DO Qualifier*,DO MDL (mg/L),Ecoli,Ecoli Qualifier*,Fecal Coliform (CFU/100ml),Fecal Coliform Qualifier*,Nitrate Nitrite (mg/L),Nitrate Nitrite Qualifier*,Nitrate Nitrite MDL (mg/L),Orthophosphate Phosphate (mg/L),OP Qualifier*,OP MDL (mg/L),pH,pH Qualifier*,Temperature (°C),Temperature Qualifier*,Total Nitrogen (mg/L),TN Qualifier*,TN MDL (mg/L),Total Phosphorus (mg/L),TP Qualifier*,TP MDL (mg/L),Total Alkalinity (mg/L),Total Alkalinity Qualifier*,Total Alkalinity MDL (mg/L),
02/14/1994,L2938-8,15.0,,,,105.2,,,10.52,,,,,,,,,,,,,7.4,,6.4,,,,,,,,,,,
02/14/1994,L2938-9,20.0,,,,105.5,,,10.53,,,,,,,,,,,,,7.4,,6.4,,,,,,,,,,,
02/14/1994,L2938-10,25.0,0.020,<MDL      ,0.020,105.5,,,10.47,,,,,,,0.290,,0.050,0.0090,,0.0020,7.4,,6.4,,0.520,,0.050,0.0180,,0.005,,,,
02/14/1994,L2938-5,1.0,0.020,<MDL      ,0.020,102.4,,,10.77,,,,,0,,0.300,,0.050,0.0090,,0.0020,7.4,,6.5,,0.500,,0.050,0.0270,,0.005,,,,
03/08/1994,L3136-5,1.0,0.020,<MDL      ,0.020,103.1,,,11.42,,,,,0,,0.340,,0.050,0.0040,<RDL      ,0.0020,7.7,,7.7,,0.560,,0.050,0.0160,,0.005,,,,
03/08/1994,L3136-6,5.0,,,,104.0,,,11.35,,,,,,,,,,,,,7.6,,7.1,,,,,,,,,,,
03/08/1994,L3136-7,10.0,0.020,<MDL      ,0.020,105.0,,,10.96,,,,,,,0.300,,0.050,0.0040,<RDL      ,0.0020,7.6,,7.0,,0.520,,0.050,0.0170,,0.005,,,,
03/08/1994,L3136-8,15.0,,,,105.2,,,10.49,,,,,,,,,,,,,7.4,,6.8,,,,,,,,,,,
03/08/1994,L3136-9,20.0,,,,105.2,,,10.34,,,,,,,,,,,,,7.4,,6.7,,,,,,,,,,,
03/08/1994,L3136-10,25.0,0.020,<MDL      ,0.020,105.5,,,10.19,,,,,,,0.440,,0.050,0.0090,,0.0020,7.4,,6.6,,0.580,,0.050,0.0220,,0.005,,,,
03/08/1994,L3136-5,1.0,0.020,<MDL      ,0.020,103.1,,,11.42,,,,,0,,0.340,,0.050,0.0040,<RDL      ,0.0020,7.7,,7.7,,0.560,,0.050,0.0160,,0.005,,,,
03/22/1994,L3278-5,1.0,0.020,<MDL      ,0.020,103.9,,,12.45,,,,,0,,0.310,,0.050,0.0020,<RDL      ,0.0020,8.3,,7.9,,0.530,,0.050,0.0150,,0.005,,,,
03/22/1994,L3278-6,5.0,,,,105.2,,,11.69,,,,,,,,,,,,,7.8,,7.2,,,,,,,,,,,
03/22/1994,L3278-7,10.0,0.020,<MDL      ,0.020,105.7,,,11.48,,,,,,,0.350,,0.050,0.0030,<RDL      ,0.0020,7.7,,7.1,,0.550,,0.050,0.0140,,0.005,,,,
03/22/1994,L3278-8,18.0,,,,105.9,,,11.25,,,,,,,,,,,,,7.7,,7.1,,,,,,,,,,,
03/22/1994,L3278-9,20.0,,,,105.9,,,11.10,,,,,,,,,,,,,7.6,,7.0,,,,,,,,,,,
03/22/1994,L3278-10,25.0,0.020,<MDL      ,0.020,106.1,,,11.23,,,,,,,0.360,,0.050,0.0030,<RDL      ,0.0020,7.6,,7.0,,0.590,,0.050,0.0240,,0.005,,,,
03/22/1994,L3278-5,1.0,0.020,<MDL      ,0.020,103.9,,,12.45,,,,,0,,0.310,,0.050,0.0020,<RDL      ,0.0020,8.3,,7.9,,0.530,,0.050,0.0150,,0.005,,,,
04/05/1994,L3378-5,1.0,0.020,<MDL      ,0.020,102.2,,,13.73,,,,,2,,0.274,,0.050,0.0047,<RDL      ,0.0020,8.9,,8.4,,0.466,,0.050,0.0120,,0.005,,,,
04/05/1994,L3378-6,5.0,,,,103.1,,,13.65,,,,,,,,,,,,,8.9,,8.4,,,,,,,,,,,
04/05/1994,L3378-7,10.0,0.020,<MDL      ,0.020,103.3,,,13.00,,,,,,,0.308,,0.050,0.0049,<RDL      ,0.0020,8.6,,8.1,,0.522,,0.050,0.0120,,0.005,,,,
04/05/1994,L3378-8,15.0,,,,103.3,,,11.85,,,,,,,,,,,,,7.9,,7.4,,,,,,,,,,,
04/05/1994,L3378-9,20.0,,,,103.2,,,11.52,,,,,,,,,,,,,7.7,,7.3,,,,,,,,,,,
04/05/1994,L3378-10,25.0,0.020,<MDL      ,0.020,103.1,,,9.52,,,,,,,0.390,,0.050,0.0047,<RDL      ,0.0020,7.4,,7.0,,0.591,,0.050,0.0110,,0.005,,,,
04/05/1994,L3378-5,1.0,0.020,<MDL      ,0.020,102.2,,,13.73,,,,,2,,0.274,,0.050,0.0047,<RDL      ,0.0020,8.9,,8.4,,0.466,,0.050,0.0120,,0.005,,,,
04/19/1994,L3514-5,1.0,0.020,<MDL      ,0.020,104.2,,,12.42,,,,,0,,0.269,,0.050,0.0020,<MDL      ,0.0020,9.1,,13.1,,0.450,,0.050,0.0230,,0.005,,,,
04/19/1994,L3514-6,5.0,,,,103.4,,,14.11,,,,,,,,,,,,,9.2,,9.6,,,,,,,,,,,
04/19/1994,L3514-7,10.0,0.020,<MDL      ,0.020,103.3,,,14.14,,,,,,,0.275,,0.050,0.0020,<MDL      ,0.0020,9.2,,9.6,,0.491,,0.050,0.0150,,0.005,,,,
04/19/1994,L3514-8,15.0,,,,103.0,,,11.78,,,,,,,,,,,,,8.4,,8.3,,,,,,,,,,,
04/19/1994,L3514-9,20.0,,,,103.6,,,10.20,,,,,,,,,,,,,7.6,,7.6,,,,,,,,,,,
04/19/1994,L3514-10,25.0,0.020,<MDL      ,0.020,103.5,,,9.71,,,,,,,0.352,,0.050,0.0020,<MDL      ,0.0020,7.3,,7.4,,0.527,,0.050,0.0130,,0.005,,,,
04/19/1994,L3514-5,1.0,0.020,<MDL      ,0.020,104.2,,,12.42,,,,,0,,0.269,,0.050,0.0020,<MDL      ,0.0020,9.1,,13.1,,0.450,,0.050,0.0230,,0.005,,,,
05/03/1994,L3610-5,1.0,0.020,<MDL      ,0.020,109.3,,,11.69,,,,,0,,0.268,,0.050,0.0020,<MDL      ,0.0020,8.8,,13.5,,0.445,,0.050,0.0150,,0.005,43.0,,0.2,
05/03/1994,L3610-6,5.0,,,,110.1,,,11.57,,,,,,,,,,,,,8.8,,13.3,,,,,,,,,,,
05/03/1994,L3610-7,10.0,0.020,<MDL      ,0.020,108.0,,,12.76,,,,,,,0.281,,0.050,0.0020,<MDL      ,0.0020,8.7,,10.1,,0.464,,0.050,0.0100,RDL       ,0.005,41.0,,0.2,
05/03/1994,L3610-8,15.0,,,,107.6,,,11.83,,,,,,,,,,,,,8.2,,8.6,,,,,,,,,,,
05/03/1994,L3610-9,20.0,,,,107.2,,,10.84,,,,,,,,,,,,,7.8,,8.2,,,,,,,,,,,
05/03/1994,L3610-10,25.0,0.020,<MDL      ,0.020,107.1,,,8.89,,,,,,,0.338,,0.050,0.0020,<MDL      ,0.0020,7.3,,7.6,,0.523,,0.050,0.0120,,0.005,41.0,,0.2,
05/03/1994,L3610-5,1.0,0.020,<MDL      ,0.020,109.3,,,11.69,,,,,0,,0.268,,0.050,0.0020,<MDL      ,0.0020,8.8,,13.5,,0.445,,0.050,0.0150,,0.005,43.0,,0.2,
05/24/1994,L3772-5,1.0,0.020,<MDL      ,0.020,114.4,,,10.14,,,,,0,,0.263,,0.050,0.0020,<MDL      ,0.0020,8.5,,17.8,,0.412,,0.050,0.0130,,0.005,,,,
05/24/1994,L3772-6,5.0,,,,114.7,,,10.20,,,,,,,,,,,,,8.5,,17.0,,,,,,,,,,,
05/24/1994,L3772-43,6.0,,,,114.5,,,10.05,,,,,,,,,,,,,8.4,,16.7,,,,,,,,,,,
05/24/1994,L3772-44,6.5,,,,114.3,,,10.28,,,,,,,,,,,,,8.5,,16.1,,,,,,,,,,,
05/24/1994,L3772-45,7.0,,,,114.3,,,10.51,,,,,,,,,,,,,8.5,,15.5,,,,,,,,,,,
05/24/1994,L3772-46,7.5,,,,114.1,,,10.69,,,,,,,,,,,,,8.5,,15.1,,,,,,,,,,,
05/24/1994,L3772-47,8.0,,,,114.0,,,10.85,,,,,,,,,,,,,8.5,,14.5,,,,,,,,,,,
05/24/1994,L3772-48,8.5,,,,112.3,,,11.43,,,,,,,,,,,,,8.5,,12.7,,,,,,,,,,,
05/24/1994,L3772-49,9.0,,,,111.8,,,11.75,,,,,,,,,,,,,8.6,,11.9,,,,,,,,,,,
05/24/1994,L3772-50,9.5,,,,111.6,,,11.89,,,,,,,,,,,,,8.6,,11.7,,,,,,,,,,,
05/24/1994,L3772-7,10.0,0.023,<RDL      ,0.020,111.1,,,12.01,,,,,,,0.293,,0.050,0.0020,<MDL      ,0.0020,8.5,,10.8,,0.465,,0.050,0.0120,,0.005,,,,
05/24/1994,L3772-8,15.0,,,,110.1,,,9.97,,,,,,,,,,,,,7.5,,8.7,,,,,,,,,,,
05/24/1994,L3772-9,20.0,,,,109.8,,,9.20,,,,,,,,,,,,,7.3,,8.1,,,,,,,,,,,
05/24/1994,L3772-10,25.0,0.020,<MDL      ,0.020,109.7,,,5.11,,,,,,,0.274,,0.050,0.0020,<MDL      ,0.0020,7.0,,7.6,,0.414,,0.050,0.0210,,0.005,,,,
05/24/1994,L3772-5,1.0,0.020,<MDL      ,0.020,114.4,,,10.14,,,,,0,,0.263,,0.050,0.0020,<MDL      ,0.0020,8.5,,17.8,,0.412,,0.050,0.0130,,0.005,,,,
06/07/1994,L3856-5,1.0,0.020,<MDL      ,0.020,109.1,,,10.08,,,,,1,,0.220,,0.050,0.0020,<MDL      ,0.0020,8.3,,17.0,,0.447,,0.050,0.0650,,0.005,,,,
06/07/1994,L3856-6,5.0,,,,109.3,,,10.00,,,,,,,,,,,,,8.3,,17.0,,,,,,,,,,,
06/07/1994,L3856-34,6.0,,,,109.1,,,9.74,,,,,,,,,,,,,8.2,,17.0,,,,,,,,,,,
06/07/1994,L3856-35,7.0,,,,108.9,,,9.81,,,,,,,,,,,,,8.2,,17.0,,,,,,,,,,,
06/07/1994,L3856-36,8.0,,,,108.8,,,9.86,,,,,,,,,,,,,8.2,,16.9,,,,,,,,,,,
06/07/1994,L3856-37,9.0,,,,108.7,,,9.94,,,,,,,,,,,,,8.2,,16.6,,,,,,,,,,,
06/07/1994,L3856-38,9.5,,,,109.3,,,9.82,,,,,,,,,,,,,8.2,,16.0,,,,,,,,,,,
06/07/1994,L3856-39,9.7,,,,107.4,,,10.47,,,,,,,,,,,,,8.1,,13.8,,,,,,,,,,,
06/07/1994,L3856-7,10.0,0.020,<MDL      ,0.020,106.7,,,10.90,,,,,,,0.269,,0.050,0.0020,<MDL      ,0.0020,8.1,,12.3,,0.471,,0.050,0.0120,,0.005,,,,
06/07/1994,L3856-40,11.0,,,,106.0,,,10.95,,,,,,,,,,,,,8.0,,10.8,,,,,,,,,,,
06/07/1994,L3856-41,12.0,,,,104.8,,,10.85,,,,,,,,,,,,,7.8,,9.9,,,,,,,,,,,
06/07/1994,L3856-42,13.0,,,,104.7,,,10.65,,,,,,,,,,,,,7.6,,9.4,,,,,,,,,,,
06/07/1994,L3856-43,14.0,,,,104.6,,,10.45,,,,,,,,,,,,,7.5,,9.4,,,,,,,,,,,
06/07/1994,L3856-8,15.0,,,,104.6,,,10.11,,,,,,,,,,,,,7.5,,9.0,,,,,,,,,,,
06/07/1994,L3856-9,20.0,,,,104.0,,,6.67,,,,,,,,,,,,,7.0,,8.3,,,,,,,,,,,
06/07/1994,L3856-33,23.0,,,,103.6,,,5.65,,,,,,,,,,,,,6.7,,8.0,,,,,,,,,,,
06/07/1994,L3856-10,25.0,0.020,<MDL      ,0.020,103.3,,,3.23,,,,,,,0.236,,0.050,0.0020,<MDL      ,0.0020,6.7,,7.8,,0.392,,0.050,0.0110,,0.005,,,,
06/07/1994,L3856-5,1.0,0.020,<MDL      ,0.020,109.1,,,10.08,,,,,1,,0.220,,0.050,0.0020,<MDL      ,0.0020,8.3,,17.0,,0.447,,0.050,0.0650,,0.005,,,,
07/06/1994,L4017-5,1.0,0.020,<MDL      ,0.020,116.4,,,9.83,,,,,0,,0.130,,0.050,0.0020,<MDL      ,0.0020,8.8,,19.6,,0.336,,0.050,0.0090,<RDL      ,0.005,,SL,0.2,
07/06/1994,L4017-6,5.0,,,,116.1,,,9.81,,,,,,,,,,,,,8.8,,19.3,,,,,,,,,,,
07/06/1994,L4017-55,6.0,,,,116.5,,,9.82,,,,,,,,,,,,,8.8,,19.1,,,,,,,,,,,
07/06/1994,L4017-54,7.0,,,,116.2,,,9.95,,,,,,,,,,,,,8.8,,19.0,,,,,,,,,,,
07/06/1994,L4017-53,7.5,,,,115.6,,,10.59,,,,,,,,,,,,,8.8,,17.8,,,,,,,,,,,
07/06/1994,L4017-52,8.0,,,,115.7,,,10.65,,,,,,,,,,,,,8.7,,17.3,,,,,,,,,,,
07/06/1994,L4017-51,9.0,,,,114.3,,,10.08,,,,,,,,,,,,,8.4,,15.9,,,,,,,,,,,
07/06/1994,L4017-7,10.0,0.020,<MDL      ,0.020,113.5,,,9.89,,,,,,,0.265,,0.050,0.0020,<MDL      ,0.0020,8.1,,14.5,,0.540,,0.050,0.0210,,0.005,,SL,0.2,
07/06/1994,L4017-49,11.0,,,,112.9,,,9.33,,,,,,,,,,,,,7.7,,14.0,,,,,,,,,,,
07/06/1994,L4017-50,11.5,,,,111.9,,,9.00,,,,,,,,,,,,,7.5,,12.6,,,,,,,,,,,
07/06/1994,L4017-48,12.0,,,,111.8,,,8.61,,,,,,,,,,,,,7.1,,12.1,,,,,,,,,,,
07/06/1994,L4017-47,13.0,,,,111.2,,,7.78,,,,,,,,,,,,,7.0,,11.3,,,,,,,,,,,
07/06/1994,L4017-46,14.0,,,,110.9,,,7.95,,,,,,,,,,,,,6.9,,10.5,,,,,,,,,,,
07/06/1994,L4017-8,15.0,,,,110.3,,,7.69,,,,,,,,,,,,,7.4,,10.1,,,,,,,,,,,
07/06/1994,L4017-45,16.0,,,,110.4,,,6.34,,,,,,,,,,,,,6.8,,9.5,,,,,,,,,,,
07/06/1994,L4017-44,18.0,,,,109.5,,,5.63,,,,,,,,,,,,,6.8,,8.7,,,,,,,,,,,
07/06/1994,L4017-9,20.0,,,,108.6,,,4.71,,,,,,,,,,,,,7.1,,8.4,,,,,,,,,,,
07/06/1994,L4017-43,22.5,,,,108.4,,,2.47,,,,,,,,,,,,,6.7,,8.2,,,,,,,,,,,
07/06/1994,L4017-10,25.0,0.020,<MDL      ,0.020,108.4,,,1.18,,,,,,,0.186,,0.050,0.0074,,0.0020,6.7,,8.0,,0.357,,0.050,0.0470,,0.005,,SL,0.2,
07/06/1994,L4017-5,1.0,0.020,<MDL      ,0.020,116.4,,,9.83,,,,,0,,0.130,,0.050,0.0020,<MDL      ,0.0020,8.8,,19.6,,0.336,,0.050,0.0090,<RDL      ,0.005,,SL,0.2,
08/02/1994,L4195-5,1.0,0.020,<MDL      ,0.020,114.4,,,9.15,,,,,0,,0.050,<MDL      ,0.050,0.0027,<RDL      ,0.0020,9.2,,24.2,,0.260,,0.050,0.0050,<RDL      ,0.005,,,,
08/02/1994,L4195-6,5.0,,,,114.4,,,9.44,,,,,,,,,,,,,9.2,,23.8,,,,,,,,,,,
08/02/1994,L4195-50,6.0,,,,115.7,,,10.07,,,,,,,,,,,,,9.2,,23.8,,,,,,,,,,,
08/02/1994,L4195-49,7.0,,,,113.6,,,13.65,,,,,,,,,,,,,9.4,,21.1,,,,,,,,,,,
08/02/1994,L4195-48,8.0,,,,111.0,,,12.15,,,,,,,,,,,,,9.1,,18.6,,,,,,,,,,,
08/02/1994,L4195-47,9.0,,,,109.5,,,10.70,,,,,,,,,,,,,8.7,,16.5,,,,,,,,,,,
08/02/1994,L4195-7,10.0,0.020,<MDL      ,0.020,108.0,,,10.00,,,,,,,0.155,,0.050,0.0028,<RDL      ,0.0020,8.2,,14.7,,0.473,,0.050,0.0130,,0.005,,,,
08/02/1994,L4195-46,11.0,,,,107.2,,,8.72,,,,,,,,,,,,,7.3,,13.0,,,,,,,,,,,
08/02/1994,L4195-45,12.0,,,,105.9,,,7.12,,,,,,,,,,,,,7.1,,11.4,,,,,,,,,,,
08/02/1994,L4195-44,13.0,,,,105.8,,,5.54,,,,,,,,,,,,,7.0,,10.4,,,,,,,,,,,
08/02/1994,L4195-43,14.0,,,,105.1,,,3.88,,,,,,,,,,,,,7.0,,9.8,,,,,,,,,,,
08/02/1994,L4195-8,15.0,,,,104.5,,,4.39,,,,,,,,,,,,,7.3,,9.4,,,,,,,,,,,
08/02/1994,L4195-9,20.0,,,,104.4,,,1.94,,,,,,,,,,,,,7.1,,8.4,,,,,,,,,,,
08/02/1994,L4195-10,25.0,0.020,<MDL      ,0.020,109.2,,,0.23,,,,,,,0.161,,0.050,0.0045,<RDL      ,0.0020,6.9,,8.1,,0.363,,0.050,0.0210,,0.005,,,,
08/02/1994,L4195-5,1.0,0.020,<MDL      ,0.020,114.4,,,9.15,,,,,0,,0.050,<MDL      ,0.050,0.0027,<RDL      ,0.0020,9.2,,24.2,,0.260,,0.050,0.0050,<RDL      ,0.005,,,,
09/07/1994,L4443-5,1.0,0.020,<MDL      ,0.020,104.6,,,9.60,,,,,2,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.1,,21.4,,0.246,,0.050,0.0200,,0.005,,,,
09/07/1994,L4443-6,5.0,,,,105.2,,,9.39,,,,,,,,,,,,,9.0,,21.2,,,,,,,,,,,
09/07/1994,L4443-7,10.0,0.020,<MDL      ,0.020,101.6,,,9.36,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.4,,18.3,,0.264,,0.050,0.0200,,0.005,,,,
09/07/1994,L4443-8,15.0,,,,97.9,,,3.76,,,,,,,,,,,,,7.5,,10.1,,,,,,,,,,,
09/07/1994,L4443-36,16.0,,,,97.5,,,2.75,,,,,,,,,,,,,7.3,,9.8,,,,,,,,,,,
09/07/1994,L4443-37,17.0,,,,96.9,,,2.54,,,,,,,,,,,,,7.1,,9.4,,,,,,,,,,,
09/07/1994,L4443-38,18.0,,,,97.7,,,1.81,,,,,,,,,,,,,7.0,,9.2,,,,,,,,,,,
09/07/1994,L4443-39,19.0,,,,97.5,,,0.95,,,,,,,,,,,,,6.9,,8.9,,,,,,,,,,,
09/07/1994,L4443-9,20.0,,,,97.3,,,0.90,,,,,,,,,,,,,6.9,,8.7,,,,,,,,,,,
09/07/1994,L4443-40,21.0,,,,98.9,,,0.22,,,,,,,,,,,,,6.8,,8.6,,,,,,,,,,,
09/07/1994,L4443-10,25.0,0.127,,0.020,109.7,,,0.19,,,,,,,0.050,<MDL      ,0.050,0.0038,<RDL      ,0.0020,6.9,,8.2,,0.346,,0.050,0.0910,,0.005,,,,
09/07/1994,L4443-5,1.0,0.020,<MDL      ,0.020,104.6,,,9.60,,,,,2,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.1,,21.4,,0.246,,0.050,0.0200,,0.005,,,,
10/04/1994,L4648-5,1.0,0.020,<MDL      ,0.020,113.2,,,9.60,,,,,2,,0.050,<MDL      ,0.050,0.0054,,0.0020,8.8,,19.1,,0.235,,0.050,0.0120,,0.005,45.0,,0.2,
10/04/1994,L4648-6,5.0,0.020,<MDL      ,0.020,113.2,,,9.54,,,,,,,0.050,<MDL      ,0.050,0.0037,<RDL      ,0.0020,8.8,,19.0,,0.248,,0.050,0.0170,,0.005,45.0,,0.2,
10/04/1994,L4648-7,10.0,0.020,<MDL      ,0.020,112.9,,,9.47,,,,,,,0.050,<MDL      ,0.050,0.0040,<RDL      ,0.0020,8.8,,19.0,,0.217,,0.050,0.0160,,0.005,45.0,,0.2,
10/04/1994,L4648-33,11.0,,,,113.2,,,8.81,,,,,,,,,,,,,8.7,,18.8,,,,,,,,,,,
10/04/1994,L4648-34,12.0,,,,107.8,,,6.75,,,,,,,,,,,,,7.6,,14.7,,,,,,,,,,,
10/04/1994,L4648-35,13.0,,,,106.2,,,5.71,,,,,,,,,,,,,7.3,,13.5,,,,,,,,,,,
10/04/1994,L4648-36,14.0,,,,105.9,,,3.42,,,,,,,,,,,,,7.1,,11.6,,,,,,,,,,,
10/04/1994,L4648-8,15.0,0.025,<RDL      ,0.020,105.5,,,1.98,,,,,,,0.218,,0.050,0.0056,,0.0020,7.0,,10.6,,0.398,,0.050,0.0150,,0.005,42.0,,0.2,
10/04/1994,L4648-37,17.0,,,,105.8,,,0.49,,,,,,,,,,,,,6.9,,9.6,,,,,,,,,,,
10/04/1994,L4648-9,20.0,0.047,,0.020,107.3,,,0.25,,,,,,,0.144,,0.050,0.0109,,0.0020,6.8,,8.8,,0.320,,0.050,0.0310,,0.005,44.0,,0.2,
10/04/1994,L4648-10,25.0,0.237,,0.020,122.8,,,0.20,,,,,,,0.050,<MDL      ,0.050,0.0536,,0.0020,6.8,,8.2,,0.422,,0.050,0.1140,,0.005,52.0,,0.2,
10/04/1994,L4648-5,1.0,0.020,<MDL      ,0.020,113.2,,,9.60,,,,,2,,0.050,<MDL      ,0.050,0.0054,,0.0020,8.8,,19.1,,0.235,,0.050,0.0120,,0.005,45.0,,0.2,
11/01/1994,L4834-5,1.0,0.020,<MDL      ,0.020,110.3,,,8.67,,,,,5,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.4,,13.1,,0.251,,0.050,0.0200,,0.005,,,,
11/01/1994,L4834-6,5.0,0.141,,0.020,110.0,,,8.57,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.4,,13.1,,0.247,,0.050,0.0190,,0.005,,,,
11/01/1994,L4834-7,10.0,0.020,<MDL      ,0.020,110.7,,,8.45,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.3,,13.1,,0.279,,0.050,0.0240,,0.005,,,,
11/01/1994,L4834-8,15.0,0.020,<MDL      ,0.020,111.4,,,7.79,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.2,,12.9,,0.306,,0.050,0.0240,,0.005,,,,
11/01/1994,L4834-33,16.0,,,,112.0,,,6.33,,,,,,,,,,,,,7.0,,12.3,,,,,,,,,,,
11/01/1994,L4834-34,17.0,,,,111.8,,,4.97,,,,,,,,,,,,,6.9,,11.6,,,,,,,,,,,
11/01/1994,L4834-35,18.0,,,,112.7,,,1.32,,,,,,,,,,,,,6.7,,10.1,,,,,,,,,,,
11/01/1994,L4834-36,19.0,,,,112.2,,,0.77,,,,,,,,,,,,,6.6,,9.8,,,,,,,,,,,
11/01/1994,L4834-9,20.0,0.090,,0.020,112.5,,,0.45,,,,,,,0.050,<MDL      ,0.050,0.0078,,0.0020,6.6,,9.5,,0.328,,0.050,0.0590,,0.005,,,,
11/01/1994,L4834-37,21.0,,,,113.6,,,0.32,,,,,,,,,,,,,6.6,,9.3,,,,,,,,,,,
11/01/1994,L4834-38,22.0,,,,114.5,,,0.21,,,,,,,,,,,,,6.5,,9.2,,,,,,,,,,,
11/01/1994,L4834-39,23.0,,,,115.2,,,0.18,,,,,,,,,,,,,6.5,,8.9,,,,,,,,,,,
