Water samples are reported as mg/L of water, while sediment samples are reported as mg/kg of 
                    sediment (wet weight). Results of bacteria cultures are reported as CFU (colony-forming units)/100mls
                     of liquid sample or as MPN (most probable number)/g of thick or solid samples.
Note: ORG/100 ml = CFU/100 ml
These data include samples collected during both baseflow and wet weather/storm flow events.
Chlorophyll a - The laboratory changed analysis methods in July 1996. This method change resulted 
                    in a 14 percent increase in chlorophyll values due to improved extraction. Values reported prior to 
                    July 1996 can be adjusted by increasing them 14 percent for comparison with more recent data.
Total Phosphorus Note: The KCEL changed the TP analysis method in July 1998 and again in Jan 2007.
                    These changes resulted in a bias towards lower TP values reported. For comparisons with historical 
                    data, values reported after July 1, 1998 may be multiplied by a factor of 1.262. (R2 = 0.989)
Lake Sammamish-M621
CollectDate,SampleNum,Depth (m),Ammmonia Nitrogen (mg/L),Ammmonia Nitrogen Qualifier*,AN MDL (mg/L),Conductivity (µmhos/cm),Cond Qualifier*,Cond MDL (µmhos/cm),Dissolved Oxygen (mg/L),DO Qualifier*,DO MDL (mg/L),Ecoli,Ecoli Qualifier*,Fecal Coliform (CFU/100ml),Fecal Coliform Qualifier*,Nitrate Nitrite (mg/L),Nitrate Nitrite Qualifier*,Nitrate Nitrite MDL (mg/L),Orthophosphate Phosphate (mg/L),OP Qualifier*,OP MDL (mg/L),pH,pH Qualifier*,Temperature (°C),Temperature Qualifier*,Total Nitrogen (mg/L),TN Qualifier*,TN MDL (mg/L),Total Phosphorus (mg/L),TP Qualifier*,TP MDL (mg/L),Total Alkalinity (mg/L),Total Alkalinity Qualifier*,Total Alkalinity MDL (mg/L),
04/05/1994,L3378-11,1.0,0.020,<MDL      ,0.020,102.6,,,14.25,,,,,1,,0.263,,0.050,0.0047,<RDL      ,0.0020,9.1,,8.9,,0.485,,0.050,0.0070,<RDL      ,0.005,,,,
04/05/1994,L3378-12,3.0,,,,103.1,,,14.08,,,,,,,,,,,,,9.0,,8.7,,,,,,,,,,,
04/05/1994,L3378-13,5.0,,,,103.1,,,12.70,,,,,,,,,,,,,8.5,,7.8,,,,,,,,,,,
04/05/1994,L3378-14,7.0,0.020,<MDL      ,0.020,103.1,,,12.29,,,,,,,0.308,,0.050,0.0047,<RDL      ,0.0020,8.2,,7.6,,0.510,,0.050,0.0180,,0.005,,,,
04/19/1994,L3514-11,1.0,0.020,<MDL      ,0.020,104.4,,,12.62,,,,,0,,0.280,,0.050,0.0020,<MDL      ,0.0020,9.1,,13.0,,0.461,,0.050,0.0160,,0.005,,,,
04/19/1994,L3514-12,3.0,,,,104.7,,,12.59,,,,,,,,,,,,,9.1,,13.0,,,,,,,,,,,
04/19/1994,L3514-13,5.0,,,,104.9,,,12.59,,,,,,,,,,,,,9.1,,13.0,,,,,,,,,,,
04/19/1994,L3514-14,7.0,0.020,<MDL      ,0.020,104.8,,,12.57,,,,,,,0.281,,0.050,0.0020,<MDL      ,0.0020,9.1,,13.0,,0.458,,0.050,0.0170,,0.005,,,,
05/03/1994,L3610-11,1.0,0.020,<MDL      ,0.020,106.9,,,12.01,,,,,0,,0.265,,0.050,0.0020,<MDL      ,0.0020,8.9,,13.6,,0.439,,0.050,0.0200,,0.005,41.0,,0.2,
05/03/1994,L3610-12,3.0,,,,107.5,,,11.57,,,,,,,,,,,,,8.9,,13.4,,,,,,,,,,,
05/03/1994,L3610-13,5.0,,,,107.7,,,11.55,,,,,,,,,,,,,8.9,,13.4,,,,,,,,,,,
05/03/1994,L3610-14,7.0,0.020,<MDL      ,0.020,107.9,,,11.54,,,,,,,0.265,,0.050,0.0020,<MDL      ,0.0020,8.9,,13.4,,0.435,,0.050,0.0080,<RDL      ,0.005,41.0,,0.2,
05/24/1994,L3772-11,1.0,0.020,<MDL      ,0.020,114.3,,,10.19,,,,,1,,0.264,,0.050,0.0020,<MDL      ,0.0020,8.4,,18.6,,0.434,,0.050,0.0130,,0.005,,,,
05/24/1994,L3772-12,3.0,,,,114.4,,,10.24,,,,,,,,,,,,,8.5,,17.1,,,,,,,,,,,
05/24/1994,L3772-13,5.0,,,,114.5,,,10.21,,,,,,,,,,,,,8.5,,17.0,,,,,,,,,,,
05/24/1994,L3772-14,7.0,0.020,<MDL      ,0.020,114.7,,,10.33,,,,,,,0.271,,0.050,0.0020,<MDL      ,0.0020,8.5,,16.4,,0.455,,0.050,0.0190,,0.005,,,,
05/24/1994,L3772-67,8.0,,,,113.9,,,10.79,,,,,,,,,,,,,8.5,,15.2,,,,,,,,,,,
05/24/1994,L3772-68,8.5,,,,112.9,,,11.09,,,,,,,,,,,,,8.5,,13.5,,,,,,,,,,,
05/24/1994,L3772-69,9.0,,,,111.9,,,11.53,,,,,,,,,,,,,8.5,,11.9,,,,,,,,,,,
06/07/1994,L3856-11,1.0,0.020,<MDL      ,0.020,108.3,,,9.96,,,,,6,,0.251,,0.050,0.0020,<MDL      ,0.0020,8.2,,17.0,,0.395,,0.050,0.0110,,0.005,,,,
06/07/1994,L3856-12,3.0,,,,108.6,,,9.92,,,,,,,,,,,,,8.2,,17.0,,,,,,,,,,,
06/07/1994,L3856-13,5.0,,,,108.7,,,9.91,,,,,,,,,,,,,8.2,,17.0,,,,,,,,,,,
06/07/1994,L3856-14,7.0,0.020,<MDL      ,0.020,108.9,,,9.93,,,,,,,0.249,,0.050,0.0020,<MDL      ,0.0020,8.2,,17.0,,0.432,,0.050,0.0100,RDL       ,0.005,,,,
07/06/1994,L4017-11,1.0,0.051,,0.020,116.0,,,9.80,,,,,0,,0.150,,0.050,0.0041,<RDL      ,0.0020,8.8,,20.1,,0.340,,0.050,0.0110,,0.005,,SL,0.2,
07/06/1994,L4017-12,3.0,,,,116.3,,,9.82,,,,,,,,,,,,,8.9,,19.8,,,,,,,,,,,
07/06/1994,L4017-13,5.0,,,,116.4,,,9.93,,,,,,,,,,,,,8.9,,19.7,,,,,,,,,,,
07/06/1994,L4017-14,7.0,0.020,<MDL      ,0.020,117.0,,,9.69,,,,,,,0.206,,0.050,0.0020,<MDL      ,0.0020,8.8,,19.4,,0.450,,0.050,0.0140,,0.005,,SL,0.2,
08/02/1994,L4195-11,1.0,0.020,<MDL      ,0.020,114.6,,,10.07,,,,,0,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.2,,23.9,,0.314,,0.050,0.0600,,0.005,,,,
08/02/1994,L4195-12,3.0,,,,115.0,,,10.20,,,,,,,,,,,,,9.2,,23.7,,,,,,,,,,,
08/02/1994,L4195-13,5.0,,,,115.3,,,10.22,,,,,,,,,,,,,9.2,,23.7,,,,,,,,,,,
08/02/1994,L4195-14,7.0,0.020,<MDL      ,0.020,115.6,,,10.27,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.2,,23.7,,0.278,,0.050,0.0180,,0.005,,,,
09/07/1994,L4443-11,1.0,0.020,<MDL      ,0.020,105.2,,,9.38,,,,,0,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.1,,21.3,,0.217,,0.050,0.0140,,0.005,,,,
09/07/1994,L4443-12,3.0,,,,105.8,,,9.51,,,,,,,,,,,,,9.1,,21.1,,,,,,,,,,,
09/07/1994,L4443-13,5.0,,,,105.9,,,9.31,,,,,,,,,,,,,9.0,,21.1,,,,,,,,,,,
09/07/1994,L4443-14,7.0,0.020,<MDL      ,0.020,106.2,,,9.30,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.0,,21.1,,0.236,,0.050,0.0150,,0.005,,,,
10/04/1994,L4648-11,1.0,0.020,<MDL      ,0.020,110.7,,,9.28,,,,,2,,0.050,<MDL      ,0.050,0.0050,,0.0020,8.8,,19.0,,0.198,,0.050,0.0130,,0.005,45.0,,0.2,
10/04/1994,L4648-12,3.0,,,,111.2,,,8.97,,,,,,,,,,,,,8.8,,19.0,,,,,,,,,,,
10/04/1994,L4648-13,5.0,,,,111.2,,,9.03,,,,,,,,,,,,,8.8,,18.9,,,,,,,,,,,
10/04/1994,L4648-14,7.0,0.020,<MDL      ,0.020,111.3,,,9.01,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.8,,18.9,,0.209,,0.050,0.0140,,0.005,45.0,,0.2,
11/01/1994,L4834-11,1.0,0.020,<MDL      ,0.020,108.3,,,8.72,,,,,13,,0.050,<MDL      ,0.050,0.0022,<RDL      ,0.0020,7.3,,13.1,,0.289,,0.050,0.0310,,0.005,,,,
11/01/1994,L4834-12,3.0,,,,108.4,,,8.63,,,,,,,,,,,,,7.4,,13.1,,,,,,,,,,,
11/01/1994,L4834-13,5.0,,,,108.4,,,8.61,,,,,,,,,,,,,7.3,,13.1,,,,,,,,,,,
11/01/1994,L4834-14,7.0,0.020,<MDL      ,0.020,108.5,,,8.58,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.4,,13.1,,0.299,,0.050,0.0220,,0.005,,,,
12/07/1994,L4995-11,1.0,0.020,<MDL      ,0.020,113.5,,,8.88,,,,,4,,0.206,,0.050,0.0140,,0.0020,7.1,,8.3,,0.389,,0.050,0.0300,,0.005,,,,
12/07/1994,L4995-12,3.0,,,,112.4,,,8.81,,,,,,,,,,,,,7.1,,8.3,,,,,,,,,,,
12/07/1994,L4995-13,5.0,,,,112.3,,,8.77,,,,,,,,,,,,,7.1,,8.3,,,,,,,,,,,
12/07/1994,L4995-14,7.0,0.020,<MDL      ,0.020,112.1,,,8.77,,,,,,,0.208,,0.050,0.0126,,0.0020,7.1,,8.3,,0.384,,0.050,0.0280,,0.005,,,,
01/17/1995,L5236-11,1.0,0.020,<MDL      ,0.020,89.6,,,10.59,,,,,12,,0.329,,0.050,0.0096,,0.0020,7.7,,6.5,,0.569,,0.050,0.0270,,0.005,42.0,,0.2,
01/17/1995,L5236-12,3.0,,,,90.8,,,10.54,,,,,,,,,,,,,,,6.4,,,,,,,,,,,
01/17/1995,L5236-13,5.0,,,,91.4,,,10.54,,,,,,,,,,,,,,,6.4,,,,,,,,,,,
01/17/1995,L5236-14,7.0,0.020,<MDL      ,0.020,92.1,,,10.49,,,,,,,0.334,,0.050,0.0093,,0.0020,7.7,,6.4,,0.536,,0.050,0.0470,,0.005,41.0,,0.2,
02/08/1995,L5381-11,1.0,0.020,<MDL      ,0.020,108.6,,,11.10,,,,,0,,0.521,,0.050,0.0104,,0.0020,8.0,,7.4,,0.708,,0.050,0.0250,,0.005,,,,
02/08/1995,L5381-12,3.0,,,,108.9,,,11.00,,,,,,,,,,,,,7.8,,7.3,,,,,,,,,,,
02/08/1995,L5381-13,5.0,,,,109.2,,,11.09,,,,,,,,,,,,,7.7,,7.4,,,,,,,,,,,
02/08/1995,L5381-14,7.0,0.020,<MDL      ,0.020,109.4,,,11.02,,,,,,,0.509,,0.050,0.0103,,0.0020,7.6,,7.1,,0.704,,0.050,0.0250,,0.005,,,,
03/07/1995,L5577-11,1.0,0.020,<MDL      ,0.020,99.3,,,11.69,,,,,0,,0.484,,0.050,0.0057,,0.0020,7.5,,7.2,,0.664,,0.050,0.0310,,0.005,,,,
03/07/1995,L5577-12,3.0,,,,99.8,,,11.50,,,,,,,,,,,,,7.5,,7.0,,,,,,,,,,,
03/07/1995,L5577-13,5.0,,,,100.0,,,11.43,,,,,,,,,,,,,7.5,,7.0,,,,,,,,,,,
03/07/1995,L5577-14,7.0,0.020,<MDL      ,0.020,100.0,,,11.37,,,,,,,0.470,,0.050,0.0058,,0.0020,7.5,,7.0,,0.638,,0.050,0.0330,,0.005,,,,
04/04/1995,L5782-14,1.0,0.020,<MDL      ,0.020,100.3,,,13.17,,,,,0,,0.383,,0.050,0.0020,<MDL      ,0.0020,8.7,,11.1,,0.708,,0.050,0.0220,,0.005,40.0,,0.2,
04/04/1995,L5782-15,3.0,,,,100.7,,,13.06,,,,,,,,,,,,,8.7,,11.1,,,,,,,,,,,
04/04/1995,L5782-16,5.0,,,,101.0,,,13.06,,,,,,,,,,,,,8.7,,11.1,,,,,,,,,,,
04/04/1995,L5782-17,7.0,0.020,<MDL      ,0.020,101.1,,,13.09,,,,,,,0.413,,0.050,0.0020,<MDL      ,0.0020,8.7,,11.1,,0.572,,0.050,0.0170,,0.005,40.0,,0.2,
04/18/1995,L5918-14,1.0,0.020,<MDL      ,0.020,104.7,,,13.00,,,,,0,,0.313,,0.050,0.0020,<MDL      ,0.0020,9.0,,11.1,,0.533,,0.050,0.0110,,0.005,,,,
04/18/1995,L5918-15,3.0,,,,104.7,,,13.14,,,,,,,,,,,,,9.0,,10.7,,,,,,,,,,,
04/18/1995,L5918-16,5.0,,,,103.4,,,13.16,,,,,,,,,,,,,9.0,,10.4,,,,,,,,,,,
04/18/1995,L5918-17,7.0,0.020,<MDL      ,0.020,103.5,,,13.06,,,,,,,0.313,,0.050,0.0020,<MDL      ,0.0020,9.0,,10.3,,0.581,,0.050,0.0160,,0.005,,,,
05/02/1995,L5989-14,1.0,0.020,<MDL      ,0.020,104.7,,,11.92,,,,,4,,0.313,,0.050,0.0020,<MDL      ,0.0020,8.9,,14.5,,0.566,,0.050,0.0258,,0.005,,,,
05/02/1995,L5989-15,3.0,,,,104.4,,,11.92,,,,,,,,,,,,,8.9,,14.5,,,,,,,,,,,
05/02/1995,L5989-16,5.0,,,,104.6,,,11.90,,,,,,,,,,,,,8.9,,14.5,,,,,,,,,,,
05/02/1995,L5989-17,7.0,0.020,<MDL      ,0.020,104.5,,,11.71,,,,,,,0.309,,0.050,0.0023,<RDL      ,0.0020,8.9,,14.5,,0.494,,0.050,0.0164,,0.005,,,,
05/16/1995,L6106-14,1.0,0.020,<MDL      ,0.020,107.1,,,10.54,,,,,0,,0.281,,0.050,0.0020,<MDL      ,0.0020,8.8,,16.9,,0.504,,0.050,0.0120,,0.005,,,,
05/16/1995,L6106-15,3.0,,,,107.0,,,10.56,,,,,,,,,,,,,8.8,,16.9,,,,,,,,,,,
05/16/1995,L6106-16,5.0,,,,107.0,,,9.89,,,,,,,,,,,,,8.8,,16.9,,,,,,,,,,,
05/16/1995,L6106-17,7.0,0.020,<MDL      ,0.020,104.8,,,10.67,,,,,,,0.312,,0.050,0.0020,<MDL      ,0.0020,8.6,,11.7,,0.506,,0.050,0.0100,RDL       ,0.005,,,,
06/05/1995,L6259-14,1.0,0.020,<MDL      ,0.020,106.3,,,9.76,,,,,7,,0.225,,0.050,0.0020,<MDL      ,0.0020,8.6,,21.0,,0.407,,0.050,0.0050,<RDL      ,0.005,,,,
06/05/1995,L6259-15,3.0,,,,106.3,,,9.81,,,,,,,,,,,,,8.6,,21.0,,,,,,,,,,,
06/05/1995,L6259-16,5.0,,,,105.4,,,9.98,,,,,,,,,,,,,8.6,,20.5,,,,,,,,,,,
06/05/1995,L6259-49,5.8,,,,104.0,,,11.40,,,,,,,,,,,,,8.8,,17.9,,,,,,,,,,,
06/05/1995,L6259-17,7.0,0.020,<MDL      ,0.020,102.9,,,12.03,,,,,,,0.248,,0.050,0.0020,<MDL      ,0.0020,8.8,,16.5,,0.496,,0.050,0.0070,<RDL      ,0.005,,,,
07/10/1995,L6454-14,1.0,0.020,<MDL      ,0.020,113.7,,,10.65,,,,,12,,0.050,<MDL      ,0.050,0.0034,<RDL      ,0.0020,9.0,,21.5,,0.442,,0.050,0.0108,,0.005,42.0,,0.2,
07/10/1995,L6454-15,3.0,,,,112.2,,,10.60,,,,,,,,,,,,,9.0,,21.5,,,,,,,,,,,
07/10/1995,L6454-16,5.0,,,,112.1,,,10.59,,,,,,,,,,,,,9.0,,21.4,,,,,,,,,,,
07/10/1995,L6454-17,7.0,0.020,<MDL      ,0.020,112.6,,,10.54,,,,,,,0.050,<MDL      ,0.050,0.0059,,0.0020,9.0,,21.3,,0.338,,0.050,0.0109,,0.005,43.0,,0.2,
08/01/1995,L6632-14,1.0,0.020,<MDL      ,0.020,108.5,,,9.50,,,,,2,,0.050,<MDL      ,0.050,0.0022,<RDL      ,0.0020,9.1,,22.7,,0.280,,0.050,0.0140,,0.005,,,,
08/01/1995,L6632-15,3.0,,,,108.3,,,9.39,,,,,,,,,,,,,9.1,,22.5,,,,,,,,,,,
08/01/1995,L6632-16,5.0,,,,107.8,,,9.74,,,,,,,,,,,,,9.1,,22.4,,,,,,,,,,,
08/01/1995,L6632-17,7.0,0.020,<MDL      ,0.020,107.8,,,9.64,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.1,,21.9,,0.379,,0.050,0.0130,,0.005,,,,
09/12/1995,L6887-14,1.0,0.020,<MDL      ,0.020,110.7,,,9.50,,,,,6,,0.050,<MDL      ,0.050,0.0044,<RDL      ,0.0020,8.8,,20.4,,0.190,,0.050,0.0050,<MDL      ,0.005,,,,
09/12/1995,L6887-15,3.0,,,,110.2,,,9.62,,,,,,,,,,,,,8.8,,20.3,,,,,,,,,,,
09/12/1995,L6887-16,5.0,,,,110.1,,,9.66,,,,,,,,,,,,,8.8,,20.3,,,,,,,,,,,
09/12/1995,L6887-17,7.0,0.020,<MDL      ,0.020,110.0,,,9.70,,,,,,,0.050,<MDL      ,0.050,0.0035,<RDL      ,0.0020,8.8,,20.2,,0.242,,0.050,0.0050,<MDL      ,0.005,,,,
10/02/1995,L7001-14,1.0,0.020,<RDL      ,0.020,159.0,,,9.02,,,,,11,,0.050,<MDL      ,0.050,0.0021,<RDL      ,0.0020,8.4,,18.4,,0.251,,0.050,0.0050,<MDL      ,0.005,43.3,,0.2,
10/02/1995,L7001-15,3.0,,,,161.0,,,9.05,,,,,,,,,,,,,8.4,,18.4,,,,,,,,,,,
10/02/1995,L7001-16,5.0,,,,160.0,,,9.06,,,,,,,,,,,,,8.4,,18.4,,,,,,,,,,,
10/02/1995,L7001-17,7.0,0.020,<MDL      ,0.020,158.0,,,9.04,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.4,,18.4,,0.204,,0.050,0.0050,<MDL      ,0.005,43.6,,0.2,
11/09/1995,L7258-14,1.0,0.031,<RDL      ,0.020,106.1,,,8.65,,,,,13,,0.120,,0.050,0.0090,<RDL      ,0.0070,7.1,,11.5,,0.366,,0.050,0.0211,,0.005,,,,
11/09/1995,L7258-15,3.0,,,,107.4,,,8.70,,,,,,,,,,,,,7.1,,11.5,,,,,,,,,,,
11/09/1995,L7258-16,5.0,,,,108.4,,,8.64,,,,,,,,,,,,,7.1,,11.5,,,,,,,,,,,
11/09/1995,L7258-17,7.0,0.029,<RDL      ,0.020,109.1,,,8.61,,,,,,,0.132,,0.050,0.0100,<RDL      ,0.0070,7.1,,11.5,,0.452,,0.050,0.0137,,0.005,,,,
12/05/1995,L7449-14,1.0,0.020,<MDL      ,0.020,104.4,,,8.70,,,,,10,,0.335,,0.050,0.0120,,0.0020,7.0,,10.0,,0.533,,0.050,0.0330,,0.005,,,,
12/05/1995,L7449-15,3.0,,,,104.9,,,8.66,,,,,,,,,,,,,7.0,,10.0,,,,,,,,,,,
12/05/1995,L7449-16,3.0,,,,104.8,,,8.67,,,,,,,,,,,,,7.0,,10.0,,,,,,,,,,,
12/05/1995,L7449-17,7.0,0.020,<MDL      ,0.020,105.5,,,8.76,,,,,,,0.331,,0.050,0.0120,,0.0020,7.1,,10.0,,0.636,,0.050,0.0290,,0.005,,,,
01/03/1996,L7590-14,1.0,0.020,<MDL      ,0.020,102.7,,,10.12,,,,,1,,0.429,,0.050,0.0090,,0.0020,7.1,,8.3,,0.572,,0.050,0.0330,,0.005,39.5,,0.2,
01/03/1996,L7590-15,3.0,,,,103.3,,,9.71,,,,,,,,,,,,,7.1,,8.3,,,,,,,,,,,
01/03/1996,L7590-16,5.0,,,,103.4,,,9.67,,,,,,,,,,,,,7.1,,8.3,,,,,,,,,,,
01/03/1996,L7590-17,7.0,0.020,<MDL      ,0.020,103.6,,,9.67,,,,,,,0.429,,0.050,0.0090,,0.0020,7.1,,8.3,,0.592,,0.050,0.0320,,0.005,39.3,,0.2,
02/07/1996,L7780-14,1.0,0.020,<MDL      ,0.020,94.4,,,11.06,,,,,13,,0.585,,0.050,0.0090,,0.0020,7.1,,6.1,,0.828,,0.050,0.0370,,0.005,,,,
02/07/1996,L7780-15,3.0,,,,100.6,,,10.80,,,,,,,,,,,,,7.1,,6.2,,,,,,,,,,,
02/07/1996,L7780-16,5.0,,,,101.0,,,10.72,,,,,,,,,,,,,7.1,,6.2,,,,,,,,,,,
02/07/1996,L7780-17,7.0,0.020,<MDL      ,0.020,100.7,,,10.69,,,,,,,0.528,,0.050,0.0060,,0.0020,7.1,,6.1,,0.730,,0.050,0.0230,,0.005,,,,
03/06/1996,L7909-14,1.0,0.020,<MDL      ,0.020,99.4,,,11.88,,,,,1,,0.620,,0.050,0.0120,,0.0020,7.7,,6.3,,0.832,,0.050,0.0270,,0.005,,,,
03/06/1996,L7909-15,3.0,,,,99.6,,,11.87,,,,,,,,,,,,,7.7,,6.3,,,,,,,,,,,
03/06/1996,L7909-16,5.0,,,,99.5,,,11.90,,,,,,,,,,,,,7.7,,6.3,,,,,,,,,,,
03/06/1996,L7909-17,7.0,0.027,<RDL      ,0.020,99.0,,,11.91,,,,,,,0.609,,0.050,0.0110,,0.0020,7.7,,6.3,,0.793,,0.050,0.0250,,0.005,,,,
03/21/1996,L8055-14,1.0,0.021,<RDL      ,0.020,98.4,,,12.63,,,,,0,,0.514,,0.050,0.0030,<RDL      ,0.0020,8.5,,8.3,,0.793,,0.050,0.0250,,0.005,,,,
03/21/1996,L8055-15,3.0,,,,99.2,,,12.75,,,,,,,,,,,,,8.2,,7.7,,,,,,,,,,,
03/21/1996,L8055-16,5.0,,,,98.2,,,12.47,,,,,,,,,,,,,7.9,,7.4,,,,,,,,,,,
03/21/1996,L8055-17,7.0,0.025,<RDL      ,0.020,97.7,,,12.37,,,,,,,0.551,,0.050,0.0030,<RDL      ,0.0020,7.8,,7.0,,0.752,,0.050,0.0250,,0.005,,,,
04/10/1996,L8215-14,1.0,0.020,<MDL      ,0.020,101.0,,,12.36,,,,,1,,0.492,,0.050,0.0020,<RDL      ,0.0020,8.5,,11.5,,0.739,,0.050,0.0160,,0.005,35.1,,0.2,
04/10/1996,L8215-15,3.0,,,,100.9,,,12.57,,,,,,,,,,,,,8.5,,11.1,,,,,,,,,,,
04/10/1996,L8215-16,5.0,,,,100.5,,,12.92,,,,,,,,,,,,,8.5,,9.7,,,,,,,,,,,
04/10/1996,L8215-17,7.0,0.020,<MDL      ,0.020,99.8,,,13.15,,,,,,,0.498,,0.050,0.0030,<RDL      ,0.0020,8.4,,9.2,,0.694,,0.050,0.0170,,0.005,35.1,,0.2,
04/30/1996,L8301-14,1.0,0.020,<MDL      ,0.020,86.9,,,11.15,,,,,3,,0.515,,0.050,0.0020,<RDL      ,0.0020,8.2,,10.6,,0.631,,0.050,0.0210,,0.005,,,,
04/30/1996,L8301-15,3.0,,,,86.9,,,11.50,,,,,,,,,,,,,8.3,,10.4,,,,,,,,,,,
04/30/1996,L8301-16,5.0,,,,86.7,,,11.90,,,,,,,,,,,,,8.2,,10.4,,,,,,,,,,,
04/30/1996,L8301-17,7.0,0.028,<RDL      ,0.020,86.8,,,11.80,,,,,,,0.517,,0.050,0.0030,<RDL      ,0.0020,8.2,,10.3,,0.653,,0.050,0.0180,,0.005,,,,
05/08/1996,L8464-14,1.0,0.020,<MDL      ,0.020,99.0,,,10.29,,,,,1,,0.449,,0.050,0.0060,,0.0020,8.0,,11.6,,0.620,,0.050,0.0150,,0.005,,,,
